College_Name,State,Stream,UG_fee,PG_fee,Rating,Academic,Accommodation,Faculty,Infrastructure,Placement,Social_Life
Tamil Nadu Dr Ambedkar Law University,Tamil Nadu,Law,654,670,7.8,8.1,6.6,8.3,8.5,7.2,8
"Saveetha School Of Law, Chennai",Tamil Nadu,Law,654,670,8.2,8.2,7.6,8.5,8.2,8,8.4
Vellore Institute Of Technology,Tamil Nadu,Law,654,670,8.3,8.3,8,7.8,8.9,8.5,8.5
Srm Institute Of Technology,Tamil Nadu,Law,654,670,8,8,7.1,7.6,8.7,8.2,8.6
Annamalai University,Tamil Nadu,Law,654,670,7.4,8.1,6.7,8,7.9,6.5,7.2
"Sastra University, Thanjavur",Tamil Nadu,Law,654,670,8.1,8.5,7,8.2,8.3,8.7,8.1
Dr. N.G.P. Arts And Science College,Tamil Nadu,Law,654,670,7.6,7.8,7.1,7.5,8.4,7.7,7
Karunya Institute Of Technology And Sciences,Tamil Nadu,Law,654,670,7.9,7.9,7.9,7.9,8.5,7.5,7.4
"Vels Institute Of Science, Technology & Advanced",Tamil Nadu,Law,654,670,8.1,8.4,7.5,8.4,8.1,7.8,8.3
Ponnaiyah Ramajayam Institute Of Science And Technology,Tamil Nadu,Law,654,670,6.5,6.8,6.4,6.9,7,5.4,6.3
Hindustan Institute Of Technology And Science,Tamil Nadu,Law,654,670,7.6,7.8,6.9,7.8,7.9,6.9,8
B.S. Abdur Rahman Crescent Institute Of Science,Tamil Nadu,Law,654,670,8.2,8.4,7.8,8.3,8.7,7.7,8.2
"Dr. M.G.R. Educational And Research Institute, Chennai",Tamil Nadu,Law,654,670,7.4,7.6,7.4,7.1,7.8,6.8,7.5
"Alagappa University, Karaikudi",Tamil Nadu,Law,654,670,8.5,8.9,7.9,8.9,8.4,8.2,8.4
Vellore Institute Of Technology,Tamil Nadu,Law,654,670,8.5,8.7,8,8.2,8.8,8.8,8.4
Bharath University,Tamil Nadu,Law,654,670,7.6,7.9,7.1,8.1,7.6,7.8,7
Academy Of Maritime Education And Training University,Tamil Nadu,Law,654,670,7.3,7.5,7,8,7.1,7,7.1
Vel Tech Dr. Rr & Dr. Sr,Tamil Nadu,Law,654,670,8.1,8.2,8.5,8,8.1,7.8,7.8
"Alagappa College Of Technology, Anna University",Tamil Nadu,Law,654,670,8.4,8.7,7.3,8.8,8.6,8.3,8.6
Indian Institute Of Knowledge Management,Tamil Nadu,Law,654,670,7.8,8.3,8,9,8.5,5.8,7
Indian School Of Business Management And Administration,Tamil Nadu,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Avvm Sri Pushpam College, Thanjavur",Tamil Nadu,Law,654,670,8.4,8.3,8.3,8.7,8.3,8.3,8.7
Chevalier T.Thomas Elizabeth College For Women,Tamil Nadu,Law,654,670,8.5,9.8,6,8.6,9.3,8.5,8.9
"Nadar Saraswathi College Of Arts And Science,",Tamil Nadu,Law,654,670,9.1,9.6,8.8,9,9.6,8.8,8.8
"Government Law College, Madurai",Tamil Nadu,Law,654,670,7.2,8,6.5,7,6.5,7.3,8
"Government Law College, Coimbatore",Tamil Nadu,Law,654,670,8.6,9.4,8.4,8.7,9,8.1,8.1
"Government Law College, Tiruchirappalli",Tamil Nadu,Law,654,670,9.2,9,9,8.2,8,7.5,8.1
"The Tamil Nadu Dr. Ambedkar Law University,",Tamil Nadu,Law,654,670,8.2,8.8,7.7,8.6,7.8,7.7,8.4
"Periyar University, Salem",Tamil Nadu,Law,654,670,8,8.6,7,8.3,8,7.9,8.4
Symbiosis Law School,Maharashtra,Law,654,670,8.3,8.8,7.4,8.3,8.1,8.3,8.9
Ils Law College,Maharashtra,Law,654,670,7.3,8,5.6,7.7,7.7,6.6,8
"Bharati Vidyapeeth New Law College -[Nlc], Pune",Maharashtra,Law,654,670,7.1,7.9,6.1,8,6.4,6.5,7.4
Government Law College,Maharashtra,Law,654,670,7.4,8.3,5.9,7.7,7,7.6,8.1
Mumbai University,Maharashtra,Law,654,670,7.2,7.6,6.5,7.9,7.4,6.6,7
D.E.S'S Shri. Navalmal Firodia Law College,Maharashtra,Law,654,670,8.2,9.3,7.8,8.2,8.7,6.8,8.2
"Manikchand Pahade Law College, Aurangabad",Maharashtra,Law,654,670,6.9,8.5,6.2,6.8,7.5,5.1,7
"Sinhgad Law College, Pune",Maharashtra,Law,654,670,7.4,8,7.5,7.3,6.5,6.7,8.3
Iit Bombay,Maharashtra,Law,654,670,8.9,9.3,7.9,8.7,8.9,9.1,9.2
"St. Xavier'S College, Mumbai",Maharashtra,Law,654,670,8.2,8.7,7.3,8.3,8.8,7.6,8.7
Savitribai Phule Pune University,Maharashtra,Law,654,670,7.6,8.1,7.1,7.9,7.9,6.8,7.5
B.K Birla College Of Arts Science &,Maharashtra,Law,500,670,7.6,8,6.5,8.1,8.1,6.6,8
"Dy Patil University, Navi Mumbai",Maharashtra,Law,654,670,7.5,7.3,7.1,7.7,7.5,7.4,7.8
Narsee Monjee Institute Of Management Studies,Maharashtra,Law,654,670,8.1,8.4,7.6,8.5,8.1,7.9,8.2
Rashtrasant Tukadoji Maharaj Nagpur University,Maharashtra,Law,654,670,7.5,8,7.2,7.7,7.9,6.9,7.4
"Yashwantrao Chavan Maharashtra Open University- [Ycmou], Nashik",Maharashtra,Law,654,670,7.4,8.5,6.3,7.6,7.9,7.5,6.4
"Dayanand College Of Law, Latur",Maharashtra,Law,654,670,8.3,8.2,7.4,8.2,8,7.5,8.1
"Navjeevan Law College, Nashik",Maharashtra,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Marathwada Mitramandal'S College Of Commerce,Maharashtra,Law,654,670,6.9,7.6,6.1,7.7,6.2,6.3,7.3
Krishna Institute Of Medical Sciences University,Maharashtra,Law,654,670,8.1,8.4,7,7.8,9.1,8.2,8.3
"A.K.K. New Law Academy, Pune",Maharashtra,Law,654,670,8,8,7,8,8,8,9
Shivaji University,Maharashtra,Law,654,670,7.6,7.9,7.2,8.1,8.1,6.3,8
Mit World Peace University,Maharashtra,Law,654,670,8,8.1,7,8,8.5,7.7,8.4
Asm'S Institute Of Business Management & Research,Maharashtra,Law,654,670,6.7,6.6,6.5,7.2,6.2,6.6,7.1
Tata Institute Of Social Sciences,Maharashtra,Law,654,670,8.6,9,8.1,8.9,8.6,8.4,8.6
Gopaldas Jhamatmal Advani Law College,Maharashtra,Law,654,670,7.7,9,5,8,6.8,8.4,8.8
"Pes'S Modern Law College, Pune",Maharashtra,Law,654,670,6.4,6.8,5.5,6.8,5.8,6.3,7
Nari Gursahani Law College,Maharashtra,Law,654,670,7.9,8.5,6.5,8.3,8,7.3,8.5
Svkm'S Narsee Monjee Institute Of Management Studies,Maharashtra,Law,654,670,8.2,8.5,6.8,8.6,8.3,8.3,8.7
Dr Ram Manohar Lohiya National Law University,Uttar Pradesh,Law,654,670,7.5,7.8,6.9,7,8.4,6.1,8.6
"Faculty Of Law, Banaras Hindu University, Varanasi",Uttar Pradesh,Law,654,670,7.3,8.7,7.7,8.7,7.2,5,6.6
Aligarh Muslim University,Uttar Pradesh,Law,654,670,8.3,8.8,7.9,8.5,8.8,7.2,8.6
University Of Lucknow,Uttar Pradesh,Law,654,670,7.4,7.9,7,7.8,7.7,6.1,7.6
"Lloyd Law College, Greater Noida",Uttar Pradesh,Law,654,670,7.5,8.5,7.2,7.8,7.8,7.1,6.8
Amity Law School,Uttar Pradesh,Law,654,670,7.9,8.3,7,7.7,9.2,6.5,8.6
"Amity University, Lucknow",Uttar Pradesh,Law,654,670,8.1,8,7.6,8.1,8.8,7.1,8.8
Banaras Hindu University,Uttar Pradesh,Law,654,670,8.3,8.7,8.1,8.4,8.8,7.2,8.6
"Amity University, Noida",Uttar Pradesh,Law,654,670,8.2,8,7.9,8.1,8.9,7.6,8.7
Chaudhary Charan Singh University,Uttar Pradesh,Law,654,670,6.4,6.6,6.1,7.3,6.6,4.9,6.6
"Inmantec Institutions, Ghaziabad",Uttar Pradesh,Law,654,670,8.6,9.1,7.9,9.2,8.6,8.2,8.7
Teerthanker Mahaveer University,Uttar Pradesh,Law,654,670,8.1,8.3,7.6,8.2,8.7,7.3,8.3
"Teerthanker Mahaveer University, College Of Architecture",Uttar Pradesh,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Chhatrapati Shahu Ji Maharaj University,Uttar Pradesh,Law,654,670,7.1,7.2,6.6,7.5,8,5.8,7.7
Shri Ram College Of Law,Uttar Pradesh,Law,654,670,7.7,7,7.4,8.2,8,7.5,8.1
Deen Dayal Upadhyaya Gorakhpur University,Uttar Pradesh,Law,654,670,6.8,7.7,6.1,7.4,7.5,5,7
Teerthanker Mahaveer College Of Law & Legal,Uttar Pradesh,Law,654,670,8.7,8,9,8.2,8,7.5,8.1
Baba Saheb Bhimrao Ambedkar Law College,Uttar Pradesh,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"J.V.Jain College, Saharanpur",Uttar Pradesh,Law,654,670,6.5,7.7,5,8.1,6.5,5.3,6.5
J.S. University,Uttar Pradesh,Law,654,670,8.5,8.5,7.8,8.7,9,8.2,8.6
"Harish Chandra Post Graduate College, Varanasi",Uttar Pradesh,Law,654,670,5.4,7,3.8,7.8,5,3.6,5.3
"Monad University, Hapur",Uttar Pradesh,Law,654,670,8,7.6,7.4,8.5,8,8.2,8.1
Sharda University,Uttar Pradesh,Law,654,670,7.9,7.7,7.6,7.9,8.6,6.9,8.6
Galgotias University,Uttar Pradesh,Law,654,670,7.6,7.9,6.9,7.9,7.5,7.7,7.8
"Bennett University, Greater Noida",Uttar Pradesh,Law,654,670,8.6,8.5,7.9,8.8,9.2,8.3,8.6
Annie Besant College Of Engineering And Management,Uttar Pradesh,Law,654,670,7,8,6,7,9,7,5
"Rama University, Kanpur",Uttar Pradesh,Law,654,670,6.7,6.6,6.1,7.3,6.5,6.6,7.1
"Integral University, Lucknow",Uttar Pradesh,Law,654,670,7.4,7.6,7.3,7.4,8,6.5,7.4
National Law University,Delhi Ncr,Law,654,670,8.8,9,8.3,9.3,9,8.8,8.1
"Faculty Of Law Jamia Millia Islamia University,",Delhi Ncr,Law,654,670,8.2,8.3,8.3,8.5,8,7.8,8
Indian Law Institute,Delhi Ncr,Law,654,670,7.6,8.3,6.3,8.4,8,6.1,8.4
"Faculty Of Law, University Of Delhi, New",Delhi Ncr,Law,654,670,7.3,8.4,5.9,8.2,7.6,6.1,7.8
"Lloyd Law College, Greater Noida",Delhi Ncr,Law,654,670,7.5,8.5,7.2,7.8,7.8,7.1,6.8
Amity Law School,Delhi Ncr,Law,654,670,7.9,8.3,7,7.7,9.2,6.5,8.6
Vivekananda Institute Of Professional Studies,Delhi Ncr,Law,654,670,7.8,8.2,6.7,8.2,8.6,6.9,8
Geeta Institute Of Law,Delhi Ncr,Law,654,670,9,9.3,8.4,9.1,9.1,9,8.8
Apeejay Stya University,Delhi Ncr,Law,654,670,7.9,8.2,7.5,7.9,7.5,7.7,8.3
Chanderprabhu Jain College Of Higher Studies &,Delhi Ncr,Law,654,670,8.1,9,7,8.4,8.6,8,7.7
Jawaharlal Nehru University,Delhi Ncr,Law,654,670,8.5,9,8.2,9,8.7,7.2,9.1
"Jamia Millia Islamia University-[Jmi], New Delhi",Delhi Ncr,Law,654,670,8,8.4,7.6,8.3,8.4,7.2,8.2
"Jamia Hamdard University, New Delhi",Delhi Ncr,Law,654,670,7.5,8.1,7.3,7.8,8.1,6.5,7.4
Guru Gobind Singh Indraprastha University,Delhi Ncr,Law,654,670,7.8,8.1,7.5,8,8.1,6.9,8.1
Delhi University,Delhi Ncr,Law,654,670,7.9,8.4,7.4,8.4,7.9,7.2,8.3
Maharshi Dayanand University,Delhi Ncr,Law,654,670,7.8,8,7.7,8,8.4,6.6,8
Indian Institute Of Management,Delhi Ncr,Law,654,670,8.5,8.7,8.6,8.4,8.4,8.6,8.2
"Amity University, Noida",Delhi Ncr,Law,654,670,8.2,8,7.9,8.1,8.9,7.6,8.7
Chaudhary Charan Singh University,Delhi Ncr,Law,654,670,6.4,6.6,6.1,7.3,6.6,4.9,6.6
Fairfield Institute Of Management And Technology,Delhi Ncr,Law,654,670,7,7.9,6.4,7.7,6.6,6.2,7.1
"Inmantec Institutions, Ghaziabad",Delhi Ncr,Law,654,670,8.6,9.1,7.9,9.2,8.6,8.2,8.7
Indira Gandhi National Open University,Delhi Ncr,Law,654,670,7.1,7.7,5.7,8.1,7.3,6.3,7.3
"Arya Post Graduate College, Panipat",Delhi Ncr,Law,654,670,7.8,8.4,6.8,8.8,8,6.3,8.6
"Srm University Delhi Ncr, Sonepat",Delhi Ncr,Law,654,670,7.8,8,7.5,7.9,8.1,7.6,7.9
"Ramanujan College, New Delhi",Delhi Ncr,Law,654,670,7.9,8.6,6.5,8.4,8.3,7.2,8.3
Shri Ram College Of Law,Delhi Ncr,Law,654,670,7.7,7,7.4,8.2,8,7.5,8.1
"Gurugram University, Gurgaon",Delhi Ncr,Law,654,670,8.2,8.6,7.4,8.4,8.6,8,8.1
Teri School Of Advanced Studies,Delhi Ncr,Law,654,670,7.4,7.4,6.7,7.5,7.7,7.6,7.3
Ideal Institute Of Management And Technology &,Delhi Ncr,Law,654,670,6.5,7.4,5.4,7.9,5.3,5.5,7.6
"Andhra University, Dr. B. R. Ambedkar College",Andhra Pradesh,Law,654,670,8.5,9.5,7.5,9.5,8,8,8.5
K L University,Andhra Pradesh,Law,654,670,8.3,8.5,7.6,8.3,8.8,8.3,8.2
"Sri Venkateswara College Of Law, Tirupati",Andhra Pradesh,Law,654,670,8.3,8.2,7.4,8.8,8,8,8
Sri Venkateswara University,Andhra Pradesh,Law,654,670,8.1,7.9,8.3,8.2,7.9,7.7,8.4
"Nvp Law College, Visakhapatnam",Andhra Pradesh,Law,654,670,8.5,9,7,9,9,8,9
"Daita Sriramulu Hindu College Of Law, Machilipatnam",Andhra Pradesh,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Acharya Nagarjuna University,Andhra Pradesh,Law,654,670,7.3,7.7,7,7.2,8,5.7,8.2
"Sri Eshwar Reddy College Of Law, Tirupati",Andhra Pradesh,Law,654,670,10,8.2,7.4,8.2,8,7.5,8.1
Indira Priyadarshini Law College,Andhra Pradesh,Law,654,670,8.3,8.5,8.5,8,8.5,8,8
"Mrvrgr Law College, Vizianagaram",Andhra Pradesh,Law,654,670,9.5,8.2,7.4,8.2,8,7.5,8.1
"Kkc College Of Law, Puttur",Andhra Pradesh,Law,654,670,8.3,9,8,8.3,9,7.7,8
Vit University,Andhra Pradesh,Law,654,670,8.2,8.3,7.9,8.3,8.1,8.4,8.1
Siddartha Educational Academy Group Of Institutions,Andhra Pradesh,Law,654,670,6.2,6.3,4.6,6.9,7.6,5.3,6.4
"Anantha College Of Law, Tirupati",Andhra Pradesh,Law,654,670,9.2,8.2,7.4,8.2,8,7.5,8.1
"Jc College Of Law, Guntur",Andhra Pradesh,Law,654,670,8.3,8.5,8.5,8.5,8,8,8
"Ps Raju Law College, Kakinada",Andhra Pradesh,Law,654,670,8,9,2,8.2,8,7.5,8.1
"Smt Velagapudi Durgamba Siddhartha Law College, Vijayawada",Andhra Pradesh,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Sri Padmavati Mahila Visvavidyalayam,Andhra Pradesh,Law,654,670,7.6,8.3,7.4,7.8,7.5,6.2,8.1
"Sri R.K.M. Law College, Chittoor",Andhra Pradesh,Law,654,670,8.1,8.2,7.4,8.3,8,8,8
"Veeravalli College Of Law, Rajahmundhry",Andhra Pradesh,Law,654,670,4,8.2,7.4,8.2,8,7.5,8.1
"Visakha Law College, Visakhapatnam",Andhra Pradesh,Law,654,670,8.7,8.2,7.4,8.5,8,8.8,8.8
Andhra University,Andhra Pradesh,Law,654,670,7.9,8.3,7.1,8.3,7.9,7.4,8.1
Damodaram Sanjivayya National Law University,Andhra Pradesh,Law,654,670,7.9,8.6,6.4,7.9,7.9,8.1,8.3
Dr. B. R. Ambedkar University,Andhra Pradesh,Law,654,670,7.7,8.2,7.5,7.8,8.2,6.7,8
Krishna University,Andhra Pradesh,Law,654,670,7.7,8.3,7.1,8.4,7.3,7.5,7.8
Sri Krishnadevaraya University,Andhra Pradesh,Law,654,670,6.9,6.9,6.6,7.4,6.7,6.4,7.2
"Andhra University, School Of Distance Education, Visakhapatnam",Andhra Pradesh,Law,654,670,7.9,8.1,7.1,8.4,8,7.6,8.4
"Sri Padmavati Mahila Visvavidyalayam University, Directorate Of",Andhra Pradesh,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Gitam School Of Law, Visakhapatnam",Andhra Pradesh,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
National Law School Of India University,Karnataka,Law,654,670,8.8,9.1,8.6,9.3,8.1,9.1,8.8
"School Of Law, Christ University",Karnataka,Law,654,670,8.7,9,8.3,7.8,8,7.5,8.1
M.S. Ramaiah College Of Law,Karnataka,Law,654,670,7.9,8.4,7.5,8.1,7.8,7.6,8
"University College Of Law Bangalore University, Bangalore",Karnataka,Law,654,670,7.6,8.5,6,8.5,7.5,8,7
"Cmr University, School Of Legal Studies",Karnataka,Law,654,670,8.2,8.6,6.6,8.7,7.8,8.7,8.8
"Sdm Law College Kodialbail, Mangalore",Karnataka,Law,654,670,7.4,7.8,5.4,8.2,6.9,7.6,8.7
"K.L.E. Society'S S.A. Manvi Law College, Gadag",Karnataka,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Kle Society'S Law College, Bangalore",Karnataka,Law,654,670,6.8,6.8,6,7.3,7.2,6.3,7
Bangalore Institute Of Legal Studies,Karnataka,Law,654,670,7.1,7,6.2,8.2,5.2,7.9,7.9
Vaikunta Baliga College Of Law,Karnataka,Law,654,670,7.5,8.4,6.8,7.8,6.6,7,8.6
"The Oxford College Of Law, Bangalore",Karnataka,Law,654,670,6.8,8,5,8,8,7,5
"Christ University, Bangalore",Karnataka,Law,654,670,8.3,8.5,7.4,8.2,8.9,8.1,8.8
Kristu Jayanti College,Karnataka,Law,654,670,8.4,8.9,7.7,8.4,8.9,8.1,8.5
"Jss Academy Of Higher Education & Research,",Karnataka,Law,654,670,8.2,8.3,7.5,8.6,8.5,8,8
"Alliance University, Bangalore",Karnataka,Law,654,670,8,8.2,7.2,8.2,8.8,7.6,8
"Aj Aviation Academy, Bangalore",Karnataka,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Bengaluru Law College, Bangalore",Karnataka,Law,654,670,9.3,9.5,9,9.5,8.5,7.5,8.1
Pes University,Karnataka,Law,654,670,8,8.5,7.7,8.1,8.1,8.1,7.6
"Vivekananda Law College, Puttur",Karnataka,Law,654,670,8.5,8.2,7.4,8,8,8.8,8.8
"University College Of Law, Karnatak University, Dharwad",Karnataka,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Al Ameen College Of Law, Bangalore",Karnataka,Law,654,670,8.4,8.3,8.3,8.7,8.7,8,8.5
Bishop Cotton Women'S Christian Law College,Karnataka,Law,654,670,6.9,7.5,6.5,7.5,6.8,7,5.8
"Hurakadli Ajja Law College, Dharwad",Karnataka,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Vivekananda College Of Law, Bangalore",Karnataka,Law,654,670,5.1,6,5.5,5,4.5,4.5,5
"M Krishna Law College, Hassan",Karnataka,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Seshadripuram Law College, Bangalore",Karnataka,Law,654,670,6.1,8.7,3.5,8,6.3,4.3,6
Vidyavardhaka Law College,Karnataka,Law,654,670,7.9,9.5,6.5,9,8,6,8.5
"Pes Law College, Mandya",Karnataka,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Sarada Vilas Law College, Mysore",Karnataka,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Azim Premji University, Bangalore",Karnataka,Law,654,670,8.8,9.8,7.4,9,9,8.8,8.7
Nalsar University Of Law,Telangana,Law,654,670,8.5,8.7,8,9,8.5,8.4,8.4
"Icfai Law School, Hyderabad",Telangana,Law,654,670,8.4,8.5,8,8.7,8.5,8.1,8.4
Icfai Foundation For Higher Education,Telangana,Law,654,670,8.2,8.3,7.5,8.1,8.6,7.8,8.9
"University College Of Law, Osmania University, Hyderabad",Telangana,Law,654,670,7.8,8,8,9,7,7,8
"Sultan-Ul-Uloom College Of Law, Hyderabad",Telangana,Law,654,670,8.3,9,6,9,8,8.7,9
Narsee Monjee Institute Of Management Studies,Telangana,Law,654,670,8.8,8.9,8.4,9.2,8.9,8.5,8.9
Osmania University,Telangana,Law,654,670,7.9,8.3,7.5,8,8,7.7,7.9
Kakatiya University,Telangana,Law,654,670,7.2,7.4,6.8,7.6,7.2,6.8,7.4
"Padala Rami Reddy Law College, Hyderabad",Telangana,Law,654,670,6.7,8.3,2.7,9,7.2,5.7,7.1
Dr. B.R. Ambedkar Open University,Telangana,Law,654,670,6.7,7.3,5.6,7.8,7.2,5.5,6.8
"Adarsha Law College, Warangal",Telangana,Law,654,670,9.5,9.5,9,8.2,8,7.5,8.1
"Manair College Of Law, Khammam",Telangana,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Symbiosis International University,Telangana,Law,654,670,8.9,9,8.7,9,8.9,9,8.8
"Mahindra University, Hyderabad",Telangana,Law,654,670,8.8,9.1,8.6,9,9.1,7.8,8.9
Indian School Of Business Management And Administration,Telangana,Law,654,670,6.9,7.1,6.8,6.8,7.1,6.8,6.7
"Aurora Group Of Institutions, Hyderabad",Telangana,Law,654,670,6.9,6.9,6.4,8,6.6,6.3,6.9
"College Of Law For Women, Hyderabad",Telangana,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Mahatma Gandhi Law College,Telangana,Law,654,670,9.5,9.8,7.4,8.2,8,7.5,8.1
"Pendekanti Law College, Hyderabad",Telangana,Law,654,670,7.7,8.5,6.5,8.2,7.8,7.2,7.9
Satavahana University,Telangana,Law,654,670,8,8.2,7.3,7.9,8.2,8.3,7.9
"Telangana University, Nizamabad",Telangana,Law,654,670,7.5,8,7.1,7.5,7.7,7.2,7.3
"Kakatiya University, School Of Distance Learning And",Telangana,Law,654,670,8,8.5,7.8,7.9,8.5,7.6,7.8
Symbiosis Law School Hyderabad,Telangana,Law,654,670,8.3,8.3,8.4,8,8.4,7.9,8.5
"K.V. Ranga Reddy Law College, Hyderabad",Telangana,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Nmims School Of Law,Telangana,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
National Law Institute University,Madhya Pradesh,Law,654,670,8.4,8.6,7.9,7.9,9.1,8.5,8.4
Rabindranath Tagore University,Madhya Pradesh,Law,654,670,7.7,8,7.4,7.8,8.6,6.4,7.8
"Rajeev Gandhi College, Bhopal",Madhya Pradesh,Law,654,670,6.7,7,5.9,7.3,7.1,5.6,7.2
"Amity University, Gwalior",Madhya Pradesh,Law,654,670,8.6,8.8,8.5,8.4,9.3,8,8.3
"Career College Of Law, Bhopal",Madhya Pradesh,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Devi Ahilya Vishwavidyalaya, Indore",Madhya Pradesh,Law,654,670,7.5,8,6.5,7.8,7.5,7,7.9
Barkatullah University,Madhya Pradesh,Law,654,670,6.9,7.3,6.1,7.4,6.9,6,7.5
Atal Bihari Vajpayee Hindi Vishwavidyalaya,Madhya Pradesh,Law,654,670,7.7,8.3,6.3,8.7,7.3,7.8,7.9
Awadhesh Pratap Singh University,Madhya Pradesh,Law,654,670,7.1,7.9,6.5,8.1,7.2,5.3,7.3
Madhya Pradesh Bhoj (Open) University,Madhya Pradesh,Law,654,670,7.8,8.6,7.4,8.7,7.5,7.6,7.2
Bonnie Foi College,Madhya Pradesh,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Jagran Lakecity University,Madhya Pradesh,Law,654,670,8,8,7.9,7.8,8.6,7.4,8.1
Narsee Monjee Institute Of Management Studies -[Nmims,Madhya Pradesh,Law,654,670,8.7,8.4,8.9,9.7,9.2,6.2,9.6
"Rkdf University, Bhopal",Madhya Pradesh,Law,654,670,7.6,8,7,7.8,8,6.5,8.2
Lnct University,Madhya Pradesh,Law,654,670,9,9,8.8,9.3,8.8,8.9,8.9
"Sage University, Indore",Madhya Pradesh,Law,654,670,8.7,8.7,7.9,8.8,9.2,8.5,9
Sardar Patel University,Madhya Pradesh,Law,654,670,7.9,7.9,7.4,8.4,8,7.7,8
Oriental University,Madhya Pradesh,Law,654,670,7.2,7.5,6.7,7.2,7.7,7.1,7.1
Shri Krishna University,Madhya Pradesh,Law,654,670,8.1,8.1,7.4,8.3,8.5,8,8
"People'S University, Bhopal",Madhya Pradesh,Law,654,670,7,6.7,6.6,7.5,7.2,6.6,7.4
"Swami Vivekanand University, Sagar",Madhya Pradesh,Law,654,670,6.3,6.9,5,7,6.4,5.6,6.6
Bhabha University,Madhya Pradesh,Law,654,670,9,9.4,8.8,9,9.3,8.7,8.9
Sarvepalli Radhakrishnan University,Madhya Pradesh,Law,654,670,7.4,7.9,6.3,7.8,7.1,7.4,8.1
