College_Name,State,Stream,UG_fee,PG_fee,Rating,Academic,Accommodation,Faculty,Infrastructure,Placement,Social_Life
Indian Institute Of Management,Tamil Nadu,Management,654,670,8.8,8.7,8.8,9.1,8.9,8.7,8.8
"Department Of Management Studies, Iit Madras",Tamil Nadu,Management,654,670,9.1,9.2,9.1,9,9.2,9.1,8.7
"Nit Trichy, Tiruchirappalli",Tamil Nadu,Management,654,670,8.5,8.6,7.8,8.2,8.7,8.8,8.7
"Great Lakes Institute Of Management, Chennai",Tamil Nadu,Management,654,670,8.7,8.8,8.7,9.2,9.1,8.1,8.2
Loyola Institute Of Business Administration,Tamil Nadu,Management,654,670,9,9.1,9,9,9,9,9.1
P.S.G College Of Technology,Tamil Nadu,Management,654,670,9,9.2,8.7,8.9,9,9.1,8.8
"Department Of Management Studies, Anna University",Tamil Nadu,Management,654,670,9.4,9.6,9.4,9.4,9.4,9.3,8.1
Vellore Institute Of Technology,Tamil Nadu,Management,654,670,8.3,8.3,8,7.8,8.9,8.5,8.5
Bharathidasan Institute Of Management,Tamil Nadu,Management,654,670,8.6,9,8.7,8.8,8,8.7,8.2
"School Of Management, Srm Ist, Kanchipuram",Tamil Nadu,Management,654,670,9,8.9,9.1,9,9,9,8.1
"Amrita Vishwa Vidyapeetham, Coimbatore",Tamil Nadu,Management,654,670,8.1,8.5,6.6,8.5,8.6,8.2,8
Psg Institute Of Management,Tamil Nadu,Management,654,670,8.7,8.8,8.2,9.2,8.5,8.3,9.3
Hindustan Institute Of Technology And Science,Tamil Nadu,Management,654,670,7.6,7.8,6.9,7.8,7.9,6.9,8
Bannari Amman Institute Of Technology,Tamil Nadu,Management,654,670,8.3,8.2,8.1,8,9.1,8.1,8.2
"Mepco Schlenk Engineering College, Sivakasi",Tamil Nadu,Management,654,670,8.1,8.5,8.1,8.3,8.6,7.9,7
Kongu Engineering College,Tamil Nadu,Management,654,670,8.3,8.3,7.7,8.3,8.9,8.3,8.3
Vel Tech Dr. Rr & Dr. Sr,Tamil Nadu,Management,654,670,8.1,8.2,8.5,8,8.1,7.8,7.8
Bharath University,Tamil Nadu,Management,654,670,7.6,7.9,7.1,8.1,7.6,7.8,7
Sairam Institute Of Management Studies,Tamil Nadu,Management,654,670,8.4,9,8,8,8,9,8.1
"Psna College Of Engineering And Technology, Dindigul",Tamil Nadu,Management,654,670,8.3,8.5,8,8.5,8.8,8.1,8
"Iikm Business School, Chennai",Tamil Nadu,Management,654,670,6.9,6.8,6.1,7.4,7,7.4,6.8
Vivekananda Institute Of Management Studies,Tamil Nadu,Management,654,670,7.5,7.8,6.5,7.8,7.8,7.3,7.5
Grg School Of Management Studies,Tamil Nadu,Management,654,670,9,9,9,9.3,9.3,8.3,9.3
"Sona School Of Management, Salem",Tamil Nadu,Management,654,670,8.1,8.2,7.4,8.2,8.3,8,8.2
Dj Academy For Managerial Excellence,Tamil Nadu,Management,654,670,9.1,9,9,9,9.7,9.3,8.7
Sardar Vallabhbhai Patel International School Of Textile,Tamil Nadu,Management,654,670,8.2,7.5,8,9.3,7.5,8.5,8.3
"Karunya School Of Management, Karunya University",Tamil Nadu,Management,654,670,8.4,8.5,8.2,8.7,8.7,8.2,8
Coimbatore Institute Of Management And Technology,Tamil Nadu,Management,654,670,8.3,8.4,8,8.6,8.6,8,8.3
"Itm Business School, Chennai",Tamil Nadu,Management,654,670,8.3,8.8,8.2,8,8.5,8,8.5
Sns College Of Technology,Tamil Nadu,Management,654,670,8.3,8.5,7.6,8.5,8.5,8.3,8.5
"Shailesh J. Mehta School Of Management, Iit",Maharashtra,Management,654,670,8,8.3,7.9,8.5,8.5,8.4,6.6
Sp Jain Institute Of Management And Research,Maharashtra,Management,654,670,8.7,9,8.3,9,8.8,9,8.1
"Jamnalal Bajaj Institute Of Management Studies -[Jbims],",Maharashtra,Management,654,670,8.8,9.1,8.6,9.1,8.7,9.2,8.3
Symbiosis Institute Of Business Management,Maharashtra,Management,654,670,8.8,8.7,8.8,8.8,9.1,8.9,8.3
Narsee Monjee Institute Of Management Studies,Maharashtra,Management,654,670,8.1,8.4,7.6,8.5,8.1,7.9,8.2
Symbiosis Centre For Management And Human Resource,Maharashtra,Management,654,670,8,8,7.5,7.9,7.6,8.2,8.5
National Institute Of Industrial Engineering,Maharashtra,Management,654,670,9,9,9,9,9,9.3,8.6
Prin. L. N. Welingkar Institute Of Management,Maharashtra,Management,654,670,8,8.4,7.4,8.4,8.2,7.8,7.9
"Bharati Vidyapeeth University, Institute Of Management And",Maharashtra,Management,654,670,8,8.4,7.5,8.5,8,7.7,7.9
"Kj Somaiya Institute Of Management, Mumbai",Maharashtra,Management,654,670,8.3,8.3,7.9,8.2,8.7,7.9,8.5
Institute Of Management Technology,Maharashtra,Management,654,670,8.6,8.4,8.6,8.5,9,7.9,8.9
"Sydenham Institute Of Management Studies, Research &",Maharashtra,Management,654,670,8.9,9.1,8.8,9.1,8.6,9,8.5
Symbiosis Institute Of International Business,Maharashtra,Management,654,670,8.4,8.4,7.9,8.5,8.7,8.1,8.9
Balaji Institute Of Modern Management,Maharashtra,Management,654,670,8.2,8,8.2,8.9,8.2,8.1,7.9
Sies School Of Business Studies,Maharashtra,Management,654,670,7.8,8.5,6.1,8.1,8.2,7.7,8.1
Itm Business School Kharghar,Maharashtra,Management,654,670,7.6,8.1,6.6,8.1,7.3,7.3,7.9
Symbiosis Institute Of Operations Management,Maharashtra,Management,654,670,8.6,9.4,8.5,8.5,7.8,8.8,8.6
Symbiosis Institute Of Digital And Telecom Management,Maharashtra,Management,654,670,8.9,8.9,8.7,8.9,9.1,8.8,8.7
Pune Institute Of Business Management,Maharashtra,Management,654,670,7.4,7.6,6.8,8,7.1,7.9,6.7
Vaikunth Mehta National Institute Of Co-Operative Management,Maharashtra,Management,654,670,7.8,7.7,7.6,7.7,7.7,8.1,7.8
N. L. Dalmia Institute Of Management Studies,Maharashtra,Management,654,670,8.2,8.4,7.4,8.4,8.8,7.9,8.2
International School Of Business And Media,Maharashtra,Management,654,670,8.2,8.3,7.3,8.3,8.2,8.1,9
Universal Business School,Maharashtra,Management,654,670,8.6,8.8,8.2,8.8,8.7,8.2,8.7
Balaji Institute Of Management And Human Resource,Maharashtra,Management,654,670,8.8,8.8,8.6,9.2,9,8.7,8.6
Iiebm Indus Business School,Maharashtra,Management,654,670,6.6,7.5,6.9,6.3,7.4,6.3,5.2
Dy Patil University'S School Of Management,Maharashtra,Management,654,670,6.9,7.1,6,7.6,7,6.2,7.3
Symbiosis Centre For Information Technology,Maharashtra,Management,654,670,8,8.3,8,7.5,8,7.9,8.2
Neville Wadia Institute Of Management Studies And,Maharashtra,Management,654,670,6.7,6.5,6.1,7.2,6.8,6.9,6.8
Bharati Vidyapeeth Institute Of Management Studies &,Maharashtra,Management,654,670,6.7,6.6,6.3,7.4,7.3,5.8,7
Mit College Of Management,Maharashtra,Management,654,670,7.4,8.1,5.8,8.2,8.3,6.4,7.6
Indian Institute Of Management,Uttar Pradesh,Management,654,670,8.8,8.8,8.8,9,8.9,9,8.2
"Industrial And Management Engineering, Iit Kanpur- [Ime",Uttar Pradesh,Management,654,670,9.2,9.4,9.1,9.2,9.3,9.2,8.7
"Institute Of Management Studies, Banaras Hindu University,",Uttar Pradesh,Management,654,670,8.5,8.5,8,8.8,8.2,8.3,9
Amity Global Business School,Uttar Pradesh,Management,654,670,8.5,8.6,7.4,8.8,9,8.4,8.7
Institute Of Management Technology,Uttar Pradesh,Management,654,670,8.6,8.7,8.4,8.4,8.8,8.2,8.9
"Amity University, Noida",Uttar Pradesh,Management,654,670,8.2,8,7.9,8.1,8.9,7.6,8.7
Birla Institute Of Management Technology,Uttar Pradesh,Management,654,670,7.9,8,8.1,8.1,8.2,7.4,7.7
Aligarh Muslim University,Uttar Pradesh,Management,654,670,8.3,8.8,7.9,8.5,8.8,7.2,8.6
"Jaipuria Institute Of Management, Noida",Uttar Pradesh,Management,654,670,8.4,8.6,7.8,8.7,8.4,8.1,8.6
"Jaipuria Institute Of Management, Lucknow",Uttar Pradesh,Management,654,670,8.9,8.9,8.8,9.1,9,8.9,8.5
Amity Business School,Uttar Pradesh,Management,654,670,8.4,8.2,8,8.2,9,8.2,8.8
Institute Of Management Studies,Uttar Pradesh,Management,654,670,7.9,8.2,7.6,8.3,8.1,8,7.2
Mnnit Allahabad,Uttar Pradesh,Management,654,670,8,8.4,7.3,7.8,7.1,8.9,8.2
Gl Bajaj Institute Of Management And Research,Uttar Pradesh,Management,654,670,7.7,8.2,7.2,7.7,7.9,7.9,7.4
Institute Of Technology And Science,Uttar Pradesh,Management,654,670,8.2,8.6,7.5,8.3,8.6,7.9,8.1
Jaipuria School Of Business,Uttar Pradesh,Management,654,670,8.6,8.9,7.8,9,8.7,8.7,8.7
Ajay Kumar Garg Institute Of Management,Uttar Pradesh,Management,654,670,8.7,8.8,8,9.3,9.5,8.3,8
Shri Ram Murti Smarak International Business School,Uttar Pradesh,Management,654,670,9.5,9.5,9.6,9.4,9.6,9.4,9.2
Institute Of Management Studies,Uttar Pradesh,Management,654,670,7.2,7.6,6.9,8,7,6.4,7.5
Sanskriti University,Uttar Pradesh,Management,654,670,7,7.2,6.7,7,7.5,6.9,6.8
"Jaipuria Institute Of Management, Ghaziabad",Uttar Pradesh,Management,654,670,8.4,8.8,7.2,9.1,8.6,8.4,8.3
"Mangalayatan University, Institute Of Business Management",Uttar Pradesh,Management,654,670,8.1,9,7.7,8.3,8.3,7.8,7.7
Accurate Institute Of Management And Technology,Uttar Pradesh,Management,654,670,6.9,7.3,6.5,7.6,7.1,6.5,6.6
"Shobhit University, School Of Business Studies, Meerut",Uttar Pradesh,Management,654,670,9.2,9.3,9,9.3,9.3,9.3,8.1
Teerthanker Mahaveer Institute Of Management And Technology,Uttar Pradesh,Management,654,670,8,8.1,7.8,8,8.3,7.5,8.3
"Lloyd Business School, Greater Noida",Uttar Pradesh,Management,654,670,7.9,7.9,7.6,8,8,7.9,7.9
Shri Ram Murti Smarak College Of Engineering,Uttar Pradesh,Management,654,670,7,7.3,6.9,6.8,7.3,6.3,7.3
Galgotias University School Of Business,Uttar Pradesh,Management,654,670,7.4,7.3,6.5,7.3,7.7,7.8,7.7
Institute Of Business Management,Uttar Pradesh,Management,654,670,8.5,8.7,8.4,8.6,8.7,8.3,8.2
"Greater Noida Institute Of Technology Mba Institute,",Uttar Pradesh,Management,654,670,6.9,6.5,5.5,8,8,6.5,8.1
Department Of Management Studies Iit Delhi,Delhi Ncr,Management,654,670,9.1,9.2,8.8,9.5,9.2,9,8.9
Management Development Institute,Delhi Ncr,Management,654,670,9,8.8,8.9,9,9.1,9.2,8.8
Indian Institute Of Management,Delhi Ncr,Management,654,670,8.5,8.7,8.6,8.4,8.4,8.6,8.2
International Management Institute,Delhi Ncr,Management,654,670,8.4,8.8,8,8.8,8.2,8.4,7.9
Indian Institute Of Foreign Trade,Delhi Ncr,Management,654,670,8.7,8.7,8.4,9,8.4,8.9,8.5
"Jamia Millia Islamia University-[Jmi], New Delhi",Delhi Ncr,Management,654,670,8,8.4,7.6,8.3,8.4,7.2,8.2
"Department Of Commerce, University Of Delhi, New",Delhi Ncr,Management,654,670,8.4,8.3,8.5,8.9,8.2,8.3,8
"University Of Delhi, Faculty Of Management Studies",Delhi Ncr,Management,654,670,8.7,9.1,8.4,8.9,8.8,9.2,7.7
Fore School Of Management,Delhi Ncr,Management,654,670,7.8,8.4,7.1,8.5,7.6,7.9,7.4
Amity Global Business School,Delhi Ncr,Management,654,670,8.5,8.6,7.4,8.8,9,8.4,8.7
Institute Of Management Technology,Delhi Ncr,Management,654,670,8.6,8.7,8.4,8.4,8.8,8.2,8.9
"Amity University, Noida",Delhi Ncr,Management,654,670,8.2,8,7.9,8.1,8.9,7.6,8.7
Birla Institute Of Management Technology,Delhi Ncr,Management,654,670,7.9,8,8.1,8.1,8.2,7.4,7.7
"Jaipuria Institute Of Management, Noida",Delhi Ncr,Management,654,670,8.4,8.6,7.8,8.7,8.4,8.1,8.6
"University School Of Management Studies, Guru Gobind",Delhi Ncr,Management,654,670,8,8.2,7.4,8.2,8.4,7.8,8
Jagan Institute Of Management Studies,Delhi Ncr,Management,654,670,8.1,8.5,7.5,8.7,7.9,8,8.2
Lal Bahadur Shastri Institute Of Management,Delhi Ncr,Management,654,670,7.7,7.8,6.8,8.1,7.4,7.6,8.2
Amity Business School,Delhi Ncr,Management,654,670,8.4,8.2,8,8.2,9,8.2,8.8
Asia Pacific Institute Of Management,Delhi Ncr,Management,654,670,7.3,7.6,6.5,8.2,7.4,7.1,7.1
"Iilm Institute For Business & Management [Iilm-Ibm],",Delhi Ncr,Management,654,670,6.5,6.4,5.7,6.3,6.3,7.3,6.8
"Iilm Institute For Higher Education, New Delhi",Delhi Ncr,Management,654,670,8.4,9,7,9,8.7,8.8,8
Institute Of Management Studies,Delhi Ncr,Management,654,670,7.9,8.2,7.6,8.3,8.1,8,7.2
"O.P. Jindal Global University, Jindal Global Business",Delhi Ncr,Management,654,670,9.3,9.1,9.3,9.1,9.3,9.1,9.8
Fortune Institute Of International Business,Delhi Ncr,Management,654,670,8,8.3,6.8,8.6,8,7.9,8.3
Apeejay School Of Management,Delhi Ncr,Management,654,670,7.7,8.5,6.5,8.3,7.2,7.5,8
Gl Bajaj Institute Of Management And Research,Delhi Ncr,Management,654,670,7.7,8.2,7.2,7.7,7.9,7.9,7.4
"Faculty Of Management Studies, Manav Rachna International",Delhi Ncr,Management,654,670,8.7,8.2,7.4,9,8,8,9
Institute Of Technology And Science,Delhi Ncr,Management,654,670,8.2,8.6,7.5,8.3,8.6,7.9,8.1
Jagannath International Management School,Delhi Ncr,Management,654,670,8.4,8.9,7.3,9,8.2,8.5,8.5
Jk Business School,Delhi Ncr,Management,654,670,8.2,8.2,8.3,8.2,8.4,7.6,8.4
Ifmr Graduate School Of Business,Andhra Pradesh,Management,654,670,8.2,8.3,8.1,8.4,8.3,8.5,7.8
K L University Business School,Andhra Pradesh,Management,654,670,8.5,8.4,8.4,9,9.2,7.4,8.7
Gitam Institute Of Management,Andhra Pradesh,Management,654,670,8.5,8.6,7.3,8.8,9.2,8.4,8.7
K L University,Andhra Pradesh,Management,654,670,8.3,8.5,7.6,8.3,8.8,8.3,8.2
"Krea University, Sri City",Andhra Pradesh,Management,654,670,8.6,8.2,8.6,8.7,8.6,8.8,8.8
Indian Institute Of Management Visakhapatnam,Andhra Pradesh,Management,654,670,8.9,8.8,9,9,8.8,8.8,8.8
Gems B School,Andhra Pradesh,Management,654,670,9.1,9.5,8.5,9.5,9,9,9
Vit University,Andhra Pradesh,Management,654,670,8.2,8.3,7.9,8.3,8.1,8.4,8.1
Sri Venkateswara University,Andhra Pradesh,Management,654,670,8.1,7.9,8.3,8.2,7.9,7.7,8.4
"Srm University, Amaravathi",Andhra Pradesh,Management,654,670,8.7,8.7,8.1,9.2,9.2,8.4,8.4
Indian Institute Of Tourism And Travel Management,Andhra Pradesh,Management,654,670,8.4,9.3,8.5,9,8.2,8,7.5
Integral Institute Of Advanced Management,Andhra Pradesh,Management,654,670,6.9,7.2,4.4,7.6,7.2,7.2,8
"Risali Institute Of Management, Visakhapatnam",Andhra Pradesh,Management,654,670,8.4,8.2,8.3,8.3,8.8,8.4,8.4
"Sree Vidyanikethan Institute Of Management, Tirupati",Andhra Pradesh,Management,654,670,8.6,8.6,8.4,8.7,8.7,8.1,8.8
Accord Business School,Andhra Pradesh,Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Vit-Ap School Of Business,Andhra Pradesh,Management,654,670,8.1,8.8,8.3,8.3,7.8,7.8,7.8
Nimra College Of Business Management,Andhra Pradesh,Management,654,670,7.5,9,5,9,8,7.5,8.1
"Wings Business School, Tirupati",Andhra Pradesh,Management,654,670,6.8,6.6,7.2,6.5,6.5,6.9,7.1
Sun International Institute For Tourism & Management-,Andhra Pradesh,Management,654,670,7.9,8.4,7.3,7.5,7.8,8.5,7.7
Satya Institute Of Management Studies,Andhra Pradesh,Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Sanskrithi School Of Business,Andhra Pradesh,Management,654,670,8.5,7.5,5.5,8.2,8,7.5,8.1
Rajiv Gandhi Institute Of Management And Science,Andhra Pradesh,Management,654,670,7.8,8.5,6.8,8.5,7.5,6.8,8.5
Emeralds Degree And Pg College,Andhra Pradesh,Management,654,670,8.6,9.3,8.3,8.6,9.5,7,8.6
Ambedkar Institute Of Management Studies,Andhra Pradesh,Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Dnr School Of Business Management, Bhimavaram",Andhra Pradesh,Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Dr. K. V Subba Reddy Institute Of,Andhra Pradesh,Management,654,670,8.3,9,9,8.8,7.8,7.5,7.8
Srinivasa Institute Of Management Studies,Andhra Pradesh,Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Sri Krishnadevaraya Institute Of Management,Andhra Pradesh,Management,654,670,6,6,7.4,8.2,8,7.5,8.1
Indian Institute Of Management,Karnataka,Management,654,670,9.1,9,9,9.1,9.2,9.2,8.9
T. A. Pai Management Institute,Karnataka,Management,654,670,8.5,8.5,8.4,8.8,8.6,8.7,7.8
"Alliance University, Bangalore",Karnataka,Management,654,670,8,8.2,7.2,8.2,8.8,7.6,8
Jagdish Sheth School Of Management,Karnataka,Management,654,670,7.3,7.6,6.4,7.9,7.1,7,7.6
"Christ University, Bangalore",Karnataka,Management,654,670,8.3,8.5,7.4,8.2,8.9,8.1,8.8
Prin. L.N. Welingkar Institute Of Management Development,Karnataka,Management,654,670,8.1,8.7,7.8,8.6,7.9,7.9,7.9
Sdm Institute For Management Development,Karnataka,Management,654,670,8.6,8.6,8.9,8.4,9.3,7.6,8.6
Xavier Institute Of Management And Entrepreneurship,Karnataka,Management,654,670,8,8.1,8.1,8.2,7.8,8.1,7.6
Indus Business Academy,Karnataka,Management,654,670,7.3,6.9,6.7,7.5,7.1,7.9,7.4
"Aims Institutes, Bangalore",Karnataka,Management,654,670,7.3,7.8,6.6,8.1,6.5,7.2,7.3
Symbiosis Institute Of Business Management,Karnataka,Management,654,670,7.7,8,7.4,7.8,7.8,7.8,7.5
Kristu Jayanti College,Karnataka,Management,654,670,8.4,8.9,7.7,8.4,8.9,8.1,8.5
Manipal Academy Of Higher Education,Karnataka,Management,654,670,8.4,8.5,8.2,8.6,8.8,7.8,8.4
Ramaiah Institute Of Technology,Karnataka,Management,654,670,8.4,8.5,7.8,8.3,8.7,8.3,8.6
"Reva University, Bangalore",Karnataka,Management,654,670,8.4,8.3,8.1,8.3,9.3,7.8,8.4
Kirloskar Institute Of Advanced Management Studies,Karnataka,Management,654,670,7.8,7.8,7.6,8.1,7.8,8,7.7
Rv Institute Of Management,Karnataka,Management,654,670,8,8.4,6.6,8.6,8.4,7.8,8.3
International School Of Business And Research,Karnataka,Management,654,670,7.7,7.9,7.3,8,7.5,7.5,8.2
St Aloysius Institute Of Management And Information,Karnataka,Management,654,670,7.5,7.5,6.8,7.7,7.4,7.9,7.6
Kls Gogte Institute Of Technology,Karnataka,Management,654,670,8.2,8.4,7.3,8.4,8.6,8,8.6
Agriculture And Food Management Institute,Karnataka,Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Dayananda Sagar College Of Mangaement And Information,Karnataka,Management,654,670,7.3,8,4,9,8,7,7.5
Adarsh Institute Of Management And Information Technology,Karnataka,Management,654,670,7.8,7.7,7.5,8.8,7.8,7.2,7.9
Bharatesh Education Trust'S Global Business School,Karnataka,Management,654,670,8.1,8,7.7,8.7,8.3,7.7,8.3
"Presidency University, School Of Management, Bangalore",Karnataka,Management,654,670,7.4,7,5.7,9,9,6.3,8.1
Bms College Of Engineering,Karnataka,Management,654,670,8.2,8.4,8,8,8,8.3,8.7
"The Oxford College Of Business Management, Bangalore",Karnataka,Management,654,670,6.6,7,6.2,7.8,7,5.8,5.9
Kls Institute Of Management Education & Research,Karnataka,Management,654,670,8.9,9.5,8,9.3,9.5,9,8.3
Indian Academy Group Of Institutions,Karnataka,Management,654,670,7.9,8.6,7.6,8.5,7.5,7.8,7.6
T John College,Karnataka,Management,654,670,8,8.1,7.8,8.1,8.5,7.6,7.8
Indian School Of Business,Telangana,Management,654,670,9.3,8.9,9.4,9.6,9.6,9.3,9.2
Icfai Foundation For Higher Education,Telangana,Management,654,670,8.2,8.3,7.5,8.1,8.6,7.8,8.9
Icfai Business School,Telangana,Management,654,670,8.2,8.2,8,8.1,8.5,7.8,8.7
Narsee Monjee Institute Of Management Studies,Telangana,Management,654,670,8.8,8.9,8.4,9.2,8.9,8.5,8.9
Institute Of Management Technology,Telangana,Management,654,670,8.6,8.6,8.6,8.7,8.8,8.4,8.5
Woxsen School Of Business,Telangana,Management,654,670,8.3,8.1,8.1,8.6,8.4,8.2,8.3
National Institute Of Agricultural Extension Management,Telangana,Management,654,670,8.6,8.8,7.8,8.9,8.4,9,8.7
Institute Of Public Enterprise,Telangana,Management,654,670,8.3,8.1,7.6,8.9,9,7.8,8.3
Birla Institute Of Technology And Science,Telangana,Management,654,670,9,9,8.4,8.8,9.4,9.1,9.4
Symbiosis Institute Of Business Management,Telangana,Management,654,670,8.5,8.3,8.3,8.6,8.9,8.6,8.3
"Aurora'S Business School Panjagutta, Hyderabad",Telangana,Management,654,670,6.6,6.4,6.2,7.2,6.5,6.7,6.8
Dhruva College Of Management,Telangana,Management,654,670,9,9.1,9.4,8.9,9.7,8.4,8.4
Icbm School Of Business Excellence,Telangana,Management,654,670,7.9,8,7.4,8.4,7.7,8.1,7.6
Vignana Jyothi Institute Of Management,Telangana,Management,654,670,8.4,8.5,7.9,8.7,8.6,8.3,8.5
Cmr College Of Engineering & Technology,Telangana,Management,654,670,8.2,8.5,8,8.1,8.6,8.3,7.9
"Aristotle Post Graduate College, Hyderabad",Telangana,Management,654,670,8,8.2,7.6,9,7.6,7.6,8
"St Joseph'S Degree And Pg College, Hyderabad",Telangana,Management,654,670,7.8,8.2,6.4,8.4,7.5,8,8.1
Chaitanya Bharathi Institute Of Technology,Telangana,Management,654,670,8.2,8.5,7.1,8.4,8.3,8.6,8.5
"Itm Business School, Warangal",Telangana,Management,654,670,7.4,7.2,7.1,7.6,6.9,7.9,7.5
"Amjad Ali Khan College Of Business Administration,",Telangana,Management,654,670,8.4,8.9,7.6,9.1,8.4,7.9,8.6
Siva Sivani Institute Of Management,Telangana,Management,654,670,7.4,7.6,7.2,7.6,7.3,7.3,7.5
K L University,Telangana,Management,654,670,7.9,7.9,7.4,8.1,8.2,7.6,8.1
Symbiosis International University,Telangana,Management,654,670,8.9,9,8.7,9,8.9,9,8.8
National Institute Of Rural Development And Panchayati,Telangana,Management,654,670,8.5,8.8,8.3,8.5,8.3,8.6,8.2
National Institute Of Construction Management And Research,Telangana,Management,654,670,7.5,7.2,7.1,7.5,7.2,8.1,7.6
Vishwa Vishwani Institute Of Systems And Management,Telangana,Management,654,670,7.7,7.5,7.1,8,7.9,7.9,7.8
Institute Of Insurance And Risk Management,Telangana,Management,654,670,8.1,7.9,7.7,8.4,8,8.2,8.3
Indian Institute Of Management And Commerce,Telangana,Management,654,670,7.7,8.3,5.3,8.6,7.5,8.1,8.3
Hyderabad School Of Business,Telangana,Management,654,670,7.7,8,7.3,8.3,7.7,7.4,7.5
Pendekanti Institute Of Management,Telangana,Management,654,670,8,8.4,6,8.5,8.4,7.8,8.8
Indian Institute Of Management,Madhya Pradesh,Management,654,670,8.9,8.8,8.9,8.9,9,8.9,8.6
Indian Institute Of Forest Management,Madhya Pradesh,Management,654,670,9,9,9.1,9,9.3,8.5,9.1
Prestige Institute Of Management And Research,Madhya Pradesh,Management,654,670,7.9,8.2,7,8.4,7.3,7.7,8.5
"Jaipuria Institute Of Management, Indore",Madhya Pradesh,Management,654,670,8.4,8.4,7.8,8.5,8.9,8.3,8.6
Prestige Institute Of Management,Madhya Pradesh,Management,654,670,6.1,7,5,6,6,6.3,6.5
Institute Of Business Management & Research,Madhya Pradesh,Management,654,670,8.4,8.3,8,8.6,9,7.8,8.9
People'S Institute Of Management & Research,Madhya Pradesh,Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Shri Vaishnav Institute Of Management,Madhya Pradesh,Management,654,670,8.1,8.6,7.1,8.7,8,7.5,8.6
Ch Institute Of Management & Commerce,Madhya Pradesh,Management,654,670,7.2,8,7,7,8.3,6.3,6.7
Vidyasagar Institute Of Management,Madhya Pradesh,Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Sage University, Indore",Madhya Pradesh,Management,654,670,8.7,8.7,7.9,8.8,9.2,8.5,9
"Amity University, Gwalior",Madhya Pradesh,Management,654,670,8.6,8.8,8.5,8.4,9.3,8,8.3
"Jagran Lakecity Business School, Bhopal",Madhya Pradesh,Management,654,670,8.1,7.9,9,8.2,8.3,7.3,8.1
"Vit Bhopal University, Bhopal",Madhya Pradesh,Management,654,670,7.9,8.6,7.7,8.4,7.1,8.1,7.4
"Rkdf University, Bhopal",Madhya Pradesh,Management,654,670,7.6,8,7,7.8,8,6.5,8.2
Awadhesh Pratap Singh University,Madhya Pradesh,Management,654,670,7.1,7.9,6.5,8.1,7.2,5.3,7.3
Rabindranath Tagore University,Madhya Pradesh,Management,654,670,7.7,8,7.4,7.8,8.6,6.4,7.8
Oriental University,Madhya Pradesh,Management,654,670,7.2,7.5,6.7,7.2,7.7,7.1,7.1
Aks University,Madhya Pradesh,Management,654,670,7.3,7.8,5.9,8.2,7.6,6.9,7.4
"Itm University, Gwalior",Madhya Pradesh,Management,654,670,7.6,7.9,7,7.6,8.1,7.2,8
Jagran Lakecity University,Madhya Pradesh,Management,654,670,8,8,7.9,7.8,8.6,7.4,8.1
Narsee Monjee Institute Of Management Studies -[Nmims,Madhya Pradesh,Management,654,670,8.7,8.4,8.9,9.7,9.2,6.2,9.6
"Swami Vivekanand University, Sagar",Madhya Pradesh,Management,654,670,6.3,6.9,5,7,6.4,5.6,6.6
Institute Of Professional Education And Research,Madhya Pradesh,Management,654,670,8.5,9,7.5,9,8.2,8,9.2
"Institute Of Management Studies, Devi Ahilya Vishwavidyalaya",Madhya Pradesh,Management,654,670,7.7,8.1,6.9,8.1,7.1,7.7,8.1
Lnct University,Madhya Pradesh,Management,654,670,9,9,8.8,9.3,8.8,8.9,8.9
Indian Institute Of Management,Kerala,Management,654,670,8.9,8.9,8.9,9.1,9.1,9.1,8.3
Rajagiri Centre For Business Studies,Kerala,Management,654,670,7.7,7.3,7.5,7.9,7.5,8.1,7.7
"Scms Cochin School Of Business, Cochin",Kerala,Management,654,670,7.5,8,8.1,7.4,8.3,7.2,6.1
National Institute Of Technology,Kerala,Management,654,670,8.1,8.4,7.9,7.7,8,8.1,8.2
Xavier Institute Of Management And Entrepreneurship,Kerala,Management,654,670,9.1,9.2,8.7,9.3,9.2,9,9.1
Saintgits Institute Of Management,Kerala,Management,654,670,8.7,8.7,8,9,8.7,8.8,8.7
Nehru College Of Engineering And Research Centre,Kerala,Management,654,670,6.7,7,6.3,6.7,7.8,5.3,6.8
Scms School Of Technology And Management,Kerala,Management,654,670,7.8,7.9,7.7,8.4,7.5,8.3,7.2
"Lead College Of Management, Palakkad",Kerala,Management,654,670,7.6,7.3,7.6,7.8,7.4,7.9,7.8
Farook Institute Of Management Studies,Kerala,Management,654,670,8.9,9,9,9,9.1,8.1,8.9
Berchmans Institute Of Management Studies,Kerala,Management,654,670,7.6,7.3,7,8,8.8,6.8,7.5
Holy Grace Academy Of Management Studies,Kerala,Management,654,670,8.5,8.7,8.3,8.3,8.5,8.2,9
"Mes College Marampally, Aluva",Kerala,Management,654,670,8.8,8.9,8.4,9.1,9.3,8,9
