College_Name,State,Stream,UG_fee,PG_fee,Rating,Academic,Accommodation,Faculty,Infrastructure,Placement,Social_Life
Roorkee College Of Pharmacy,Uttarakhand,Pharmacy,654,670,7.6,7.6,7,9,7.2,6,8.8
Sardar Bhagwan Singh Post Graduate Institute Of,Uttarakhand,Pharmacy,654,670,8.2,8.3,7.6,8.8,7.9,8,8.6
All India Institute Of Medical Sciences,Uttarakhand,Pharmacy,654,670,9.1,9.2,8.6,9.3,9.2,9.2,8.8
"Dibrugarh University, Dibrugarh",Assam,Pharmacy,654,670,7.8,7.9,7.7,8,8.4,6.5,8.2
Girijananda Chowdhury Institute Of Pharmaceutical Science,Assam,Pharmacy,654,670,8,8.3,6.7,8.3,7.7,8.3,8.7
Royal Global University,Assam,Pharmacy,654,670,7.6,7.8,6.6,8,9,6.5,7.7
Assam Down Town University,Assam,Pharmacy,654,670,8.2,8.4,7.6,8.4,8.2,7.8,8.6
Assam Science And Technology University,Assam,Pharmacy,654,670,7.8,7.9,7.6,8,7.7,7.6,7.9
National Institute Of Pharmaceutical Education And Research,Assam,Pharmacy,654,670,8.2,9,8,8.2,7.5,8.2,8.4
"Assam University, Silchar",Assam,Pharmacy,654,670,7.5,7.8,6.5,8,7.6,6.6,8.4
Kaziranga University,Assam,Pharmacy,654,670,7.5,7.3,6.7,8.1,7.4,7.2,8.1
Srimanta Sankaradeva University Of Health Sciences,Assam,Pharmacy,654,670,8.2,8.5,7.5,8.7,7.5,8.3,8.4
Netes Institute Of Pharmaceutical Science,Assam,Pharmacy,654,670,7.5,9,7,9,7,6,7
"Nepeds Group Of Institutions, Guwahati",Assam,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Pews Group Of Institutions, Guwahati",Assam,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Indira Gandhi Institute Of Medical Sciences,Bihar,Pharmacy,654,670,8.7,8.8,8.6,8.3,8.7,9.3,8.3
Aryabhatta Knowledge University,Bihar,Pharmacy,654,670,8,8.7,7.1,8.1,8.3,7.6,8.1
Gopal Narayan Singh University,Bihar,Pharmacy,654,670,8.5,8.6,8.6,8.2,8.9,8.1,8.4
Muzaffarpur Institute Of Technology,Bihar,Pharmacy,654,670,7.1,7.3,6.8,7.6,7.2,6.2,7.4
"Al-Karim University, Katihar",Bihar,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Sachchidanand Sinha College, Aurangabad",Bihar,Pharmacy,654,670,6.8,7,6.4,6.6,8.3,4.8,7.8
"Bihar College Of Pharmacy, Patna",Bihar,Pharmacy,654,670,8,8.3,8,8.4,7.3,8.1,7.7
National Institute Of Pharmaceutical Education And Research,Bihar,Pharmacy,654,670,8.1,8.8,7.5,8.4,7.5,8.2,8.3
"Patliputra University, Patna",Bihar,Pharmacy,654,670,7.7,7.8,7.4,8.3,7.7,7,7.7
"K.K. University, Nalanda",Bihar,Pharmacy,654,670,8.6,7,7.4,8.2,8,7.5,8.1
"Mata Gujri University, Kishanganj",Bihar,Pharmacy,654,670,6.7,6.5,7,7.5,6,7.5,5.5
Nibha Institute Of Pharmaceutical Sciences,Bihar,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Chanakya College Of Pharmacy And Medical Science,Bihar,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Aadarsh India Technical And Paramedical College, Muzaffarpur",Bihar,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Guru Ghasidas Vishwavidyalaya,Chhattisgarh,Pharmacy,654,670,6.7,7.6,6.3,7.5,6.9,4.7,7.1
Pt. Ravishankar Shukla University,Chhattisgarh,Pharmacy,654,670,6.1,7,4.8,6.8,6.8,4.1,6.8
Dr. C.V. Raman University,Chhattisgarh,Pharmacy,654,670,7,6.9,6.2,7.4,7.5,6.7,7.3
Shri Rawatpura Sarkar University,Chhattisgarh,Pharmacy,654,670,8.5,9,8,8.5,8.5,8.5,8.5
Chouksey Engineering College,Chhattisgarh,Pharmacy,654,670,8,8.2,8.3,8.1,8,7,8.5
Shri Shankaracharya Group Of Institutions,Chhattisgarh,Pharmacy,654,670,7.6,7.7,7.2,7.5,7.9,7,8.1
"Rungta Group Of Institutions Bhilai Campus, Bhilai",Chhattisgarh,Pharmacy,654,670,8.6,9.1,8.7,7.9,9.2,9.1,7.6
"Isbm University, Raipur",Chhattisgarh,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Ashoka Institute Of Technology And Management,Chhattisgarh,Pharmacy,654,670,5.4,5.7,5.3,5,5.7,4,6.7
"Rungta Group Of Institutions Raipur Campus, Raipur",Chhattisgarh,Pharmacy,654,670,8.7,9,8,8,9,9,9
"Apollo College Of Pharmacy, Durg",Chhattisgarh,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Columbia Institute Of Pharmacy,Chhattisgarh,Pharmacy,654,670,8.1,9,7.3,9,8,7.5,7.5
Chhattisgarh Swami Vivekanand Technical University,Chhattisgarh,Pharmacy,654,670,6.1,7.3,5.4,6.9,6.4,4.7,5.8
"Sarguja University, Surguja",Chhattisgarh,Pharmacy,654,670,7.5,7.7,6.7,8,7,7.5,8.2
"Kalinga University, Raipur",Chhattisgarh,Pharmacy,654,670,8.3,8.6,8.1,8.6,8.4,7.6,8.2
Shri Rawatpura Sarkar Institute Of Pharmacy,Chhattisgarh,Pharmacy,654,670,4.9,6,4,5,5.5,4.5,4.5
Rungta College Of Pharmaceutical Sciences And Research,Chhattisgarh,Pharmacy,654,670,9.1,9.6,8,9,9.6,9.1,9
Rungta College Of Pharmaceutical Science & Research,Chhattisgarh,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Rungta Institute Of Pharmaceutical Education & Research,Chhattisgarh,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Rungta Institute Of Pharmaceutical Sciences,Chhattisgarh,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Chhatrapati Shivaji Institute Of Pharmacy,Chhattisgarh,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Birla Institute Of Technology,Jharkhand,Pharmacy,654,670,8.1,8.3,7.6,7.9,8.3,8.1,8.4
Ybn University,Jharkhand,Pharmacy,654,670,8.2,8.5,7.5,8.5,8,8.3,8.4
"Rkdf University, Ranchi",Jharkhand,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Jharkhand Rai University,Jharkhand,Pharmacy,654,670,7.7,8,7.5,8.8,7.3,6.9,7.8
Netaji Subhas University,Jharkhand,Pharmacy,654,670,9,9.5,9.4,8.7,9.2,8.5,8.7
"Sai Nath University, Ranchi",Jharkhand,Pharmacy,654,670,6.8,7.4,6.7,6.8,6.9,6.9,6.3
Radha Govind University,Jharkhand,Pharmacy,654,670,8.6,8.9,8,8.7,8.9,8.4,8.5
"Arka Jain University, Jamshedpur",Jharkhand,Pharmacy,654,670,8.1,8.1,7.7,8.1,8,7.5,9
Ramchandra Chandravansi University,Jharkhand,Pharmacy,654,670,5.7,7,7.4,8.2,6,4,8.1
"Coxtan Administrative & Management College, Dhanbad",Jharkhand,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Shine Abdur Razzaque Ansari Institute Of Health,Jharkhand,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Vananchal Educational And Welfare Trust, Garhwa",Jharkhand,Pharmacy,654,670,7.2,8,7,7,7,7,7
"Pragyan International University, Ranchi",Jharkhand,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Jharkhand University Of Technology,Jharkhand,Pharmacy,654,670,9.8,9,7.4,8.2,8,7.5,8.1
"Sahyog College Of Medical Sciences, Khunti",Jharkhand,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Faculty Of Pharmaceutical Sciences, Shoolini University, Solan",Himachal Pradesh,Pharmacy,654,670,7.5,8,6.8,7.3,8.2,7,7.7
Maharishi Markandeshwar,Himachal Pradesh,Pharmacy,654,670,8.6,9,8.2,8.9,8.2,8.4,8.9
Abhilashi University,Himachal Pradesh,Pharmacy,654,670,8.4,8.9,8.3,8.4,8.6,8.1,8.1
Baddi University Of Emerging Sciences And Technologies,Himachal Pradesh,Pharmacy,654,670,7.1,6.7,6.9,7.2,7.3,7,7.7
Iec University Baddi,Himachal Pradesh,Pharmacy,654,670,7.6,7.5,7.5,7.4,7.7,8,7.5
Career Point University,Himachal Pradesh,Pharmacy,654,670,7.5,7.5,7.4,7,7.6,6.6,8.6
Sri Sai University,Himachal Pradesh,Pharmacy,654,670,7.4,7.3,6.3,8.2,7.7,6.8,8
Bahra University,Himachal Pradesh,Pharmacy,654,670,7.6,7.8,7.5,8,7.7,7,7.6
Maharaja Agrasen University,Himachal Pradesh,Pharmacy,654,670,7.5,7.7,7.5,7.6,8.7,7,6.2
"Himalayan Group Of Professional Institutions, Sirmaur",Himachal Pradesh,Pharmacy,654,670,8.2,8.4,7.6,8.4,8.4,8.2,8
Manav Bharti University,Himachal Pradesh,Pharmacy,654,670,6.2,5.3,4.7,6.7,7,6.3,7
"Abhilashi College Of Pharmacy, Mandi",Himachal Pradesh,Pharmacy,654,670,8.7,8.2,7.4,8.5,8,9,8.5
Himachal Institute Of Pharmaceutical Education And Research,Himachal Pradesh,Pharmacy,654,670,4.5,8,1,7,6,3,2
"Himachal Institute Of Pharmacy, Paonta",Himachal Pradesh,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Lr Institute Of Pharmacy, Solan",Himachal Pradesh,Pharmacy,654,670,5.3,6.5,8,4.5,8.5,3,1.5
"Sret College Of Pharmacy, Hamirpur",Himachal Pradesh,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Shanti Niketan College Of Pharmacy, Mandi",Himachal Pradesh,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Himachal Pradesh Technical University,Himachal Pradesh,Pharmacy,654,670,8.2,8.3,7.5,8.5,8.4,8.1,8.4
"Lr Group Of Institutes, Solan",Himachal Pradesh,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Sirda Group Of Institution,Himachal Pradesh,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Kc Group Of Institutions, Una",Himachal Pradesh,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Government Polytechnic, Rohru",Himachal Pradesh,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Sher-I-Kashmir Institute Of Medical Sciences,Jammu,Pharmacy,654,670,6.6,8,4.7,6.3,6.8,8,5.7
University Of Kashmir,Jammu,Pharmacy,654,670,6.7,7,6.9,7.1,7.2,5.1,6.8
Panjab University,Chandigarh,Pharmacy,654,670,7.7,8.2,7.7,8,7.7,6.5,8.2
"Sri Guru Gobind Singh College Of Pharmacy,",Chandigarh,Pharmacy,654,670,8.8,9.3,8.3,9.7,8.3,7.7,9.3
Shivalik Institute Of Paramedical Technology,Chandigarh,Pharmacy,654,670,7.7,8.5,7.3,7.8,7.3,7.3,7.8
Swami Vivekanand College Of Pharmacy,Chandigarh,Pharmacy,654,670,7.8,8.5,6.5,8,8.5,8,7
University Institute Of Pharmaceutical Sciences,Chandigarh,Pharmacy,654,670,8.1,8.6,7.2,8.4,7.9,8.2,8.2
"Anovus Institute Of Clinical Research, Chandigarh",Chandigarh,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Pg Government College For Girls, Chandigarh",Chandigarh,Pharmacy,654,670,8.1,7.7,7.4,8.9,8.3,8.2,8
Government Polytechnic For Women,Chandigarh,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Universal Polytechnic College, Chandigarh",Chandigarh,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Swami Vivekanand Group Of Institutes,Chandigarh,Pharmacy,654,670,8.5,9,7.8,8.2,9,8.1,8.1
"Goa College Of Pharmacy, Panji",Goa,Pharmacy,654,670,5.4,7,4,6.7,4.5,4.8,5.3
"Goa University, North Goa",Goa,Pharmacy,654,670,7.9,8.6,7.4,7.8,7.7,8,7.6
Himalayan University,Arunachal Pradesh,Pharmacy,654,670,8.6,8.6,8,8.9,9.1,8.1,9
Apex Professional University,Arunachal Pradesh,Pharmacy,654,670,7.4,7.5,7.5,7.5,7.5,7.5,7
Arunachal University Of Studies,Arunachal Pradesh,Pharmacy,654,670,8.3,8.7,7.9,8.4,8.1,8.2,8.4
North East Frontier Technical University,Arunachal Pradesh,Pharmacy,654,670,8.3,9,7.6,8.5,8.2,8.7,8
"The Global University, Itanagar",Arunachal Pradesh,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Cmj University, Ri-Bhoi",Meghalaya,Pharmacy,654,670,8.3,8.8,7.8,8.5,7.8,8.2,8.6
University Of Science And Technology,Meghalaya,Pharmacy,654,670,8.4,8.7,8.1,8.7,8.5,7.9,8.5
Mahatma Gandhi University,Meghalaya,Pharmacy,654,670,8.1,9,7,9,9,6.3,8.4
Jawaharlal Institute Of Post Graduate Medical Education And Research,Puducherry,Pharmacy,654,670,8.8,9.5,7.8,9,8.9,9.1,8.7
Mother Teresa Post Graduate And Research Institute Of Health Sciences,Puducherry,Pharmacy,654,670,6.6,7,6.2,6.9,6.6,5.7,7
"Tripura University, West Tripura",Tripura,Pharmacy,654,670,7.5,8,7.1,8.4,7.6,6,8
"Himalayan Pharmacy Institute, East Sikkim",Sikkim,Pharmacy,654,670,7.4,8.4,5.9,8.1,7.4,8.6,5.9
Vinayaka Missions Sikkim University,Sikkim,Pharmacy,654,670,7.8,7.8,7.8,8,7.8,7.5,7.8
"Government Polytechnic, Imphal",Manipur,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Bir Tikendrajit University, Imphal",Manipur,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
College Of Veterinary Science & Animal Husbandry,Mizoram,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
