College_Name,State,Stream,UG_fee,PG_fee,Rating,Academic,Accommodation,Faculty,Infrastructure,Placement,Social_Life
Shri Rawatpura Sarkar University,Chhattisgarh,Hotel-Management,654,670,8.5,9,8,8.5,8.5,8.5,8.5
Maharishi University Of Management And Technology Bilaspur,Chhattisgarh,Hotel-Management,654,670,6.4,7.5,7,6,7.5,5.3,5
"Government Db Girl'S Post Graduate College, Raipur",Chhattisgarh,Hotel-Management,654,670,3.9,6,7.4,4,4,2.5,3
"Korba Computer College, Korba",Chhattisgarh,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Bilaspur University- [Bu], Bilaspur",Chhattisgarh,Hotel-Management,654,670,6.9,7.5,5.6,7.7,6.8,6.5,7.5
Birla Institute Of Technology,Jharkhand,Hotel-Management,654,670,8.1,8.3,7.6,7.9,8.3,8.1,8.4
Ybn University,Jharkhand,Hotel-Management,654,670,8.2,8.5,7.5,8.5,8,8.3,8.4
"Rkdf University, Ranchi",Jharkhand,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Radha Govind University,Jharkhand,Hotel-Management,654,670,8.6,8.9,8,8.7,8.9,8.4,8.5
"Institute Of Management Studies, Ranchi University",Jharkhand,Hotel-Management,654,670,8.1,8.6,6.8,8.6,7.8,8,8.8
Institute Of Science And Management,Jharkhand,Hotel-Management,654,670,8.5,8.8,7.5,8.8,9.2,8.2,8.5
Capital University,Jharkhand,Hotel-Management,654,670,8.2,8.3,8.1,8,8.3,8.1,8.1
Institute Of Hotel Management,Jharkhand,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Nips School Of Hotel Management, Ranchi",Jharkhand,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Institute Of Hotel Management Catering And Nutrition,Himachal Pradesh,Hotel-Management,654,670,8.2,8.4,7.6,8.7,8.3,8.5,7.9
Heritage Institute Of Hotel And Tourism,Himachal Pradesh,Hotel-Management,654,670,8.8,8.7,9.3,9,8,9,9
"Faculty Of Management Sciences And Liberal Arts,",Himachal Pradesh,Hotel-Management,654,670,8.9,8.4,8.3,9.3,8.9,9,9.5
Indus International University,Himachal Pradesh,Hotel-Management,654,670,6.8,8,7,7,6,7,6
Chaudhary Sarwan Kumar Himachal Pradesh Krishi Vishvavidyalaya,Himachal Pradesh,Hotel-Management,654,670,8.7,9.2,8.4,8.7,8.8,8.4,8.7
"Shoolini University, Solan",Himachal Pradesh,Hotel-Management,654,670,8.3,8.4,7.6,8.4,8.6,8.3,8.7
Maharishi Markandeshwar,Himachal Pradesh,Hotel-Management,654,670,8.6,9,8.2,8.9,8.2,8.4,8.9
Baddi University Of Emerging Sciences And Technologies,Himachal Pradesh,Hotel-Management,654,670,7.1,6.7,6.9,7.2,7.3,7,7.7
Iec University Baddi,Himachal Pradesh,Hotel-Management,654,670,7.6,7.5,7.5,7.4,7.7,8,7.5
Career Point University,Himachal Pradesh,Hotel-Management,654,670,7.5,7.5,7.4,7,7.6,6.6,8.6
Sri Sai University,Himachal Pradesh,Hotel-Management,654,670,7.4,7.3,6.3,8.2,7.7,6.8,8
"Arni University, Kangra",Himachal Pradesh,Hotel-Management,654,670,8,8.2,7.4,8.1,8.4,7.7,8.4
Bahra University,Himachal Pradesh,Hotel-Management,654,670,7.6,7.8,7.5,8,7.7,7,7.6
Maharaja Agrasen University,Himachal Pradesh,Hotel-Management,654,670,7.5,7.7,7.5,7.6,8.7,7,6.2
Himachal Institute Of Engineering And Technology,Himachal Pradesh,Hotel-Management,654,670,7.5,8.7,6.2,7.8,7.4,6.6,8
"Chitkara University, Solan",Himachal Pradesh,Hotel-Management,654,670,8.2,8.2,7.5,8.2,8.4,8.8,8.3
"Bells Institute Of Management & Technology, Shimla",Himachal Pradesh,Hotel-Management,654,670,6.8,8,8,6,8,4,7
Arni School Of Hospitality And Tourism Management,Himachal Pradesh,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
College Of Basic Sciences,Himachal Pradesh,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
State Institute Of Hotel Management Catering Technology,Himachal Pradesh,Hotel-Management,654,670,9.1,8.2,7.4,8.2,8,7.5,8.1
Himachal Pradesh Technical University,Himachal Pradesh,Hotel-Management,654,670,8.2,8.3,7.5,8.5,8.4,8.1,8.4
Himachal Pradesh University,Himachal Pradesh,Hotel-Management,654,670,7.2,7.7,6.7,7.7,7.3,6.1,7.7
"Sheds College Of Hospitality Management, Solan",Himachal Pradesh,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Kc Group Of Institutions, Una",Himachal Pradesh,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Institute Of Hotel Management Catering Technology And,Jammu,Hotel-Management,654,670,7.2,7,8,7.8,8,7,5.3
"Government College For Women, Srinagar",Jammu,Hotel-Management,654,670,6.8,7,7,7,8,3.5,8.5
Baba Ghulam Shah Badshah University,Jammu,Hotel-Management,654,670,7.2,7.9,7.6,7.4,7.1,5.9,7.1
Central University Of Kashmir,Jammu,Hotel-Management,654,670,7.8,8.2,7.8,8.4,7.2,7.4,7.6
Dr.Ambedkar Institute Of Hotel Management Catering And,Chandigarh,Hotel-Management,654,670,8.4,8.8,7.7,8.8,8.4,8.7,7.7
Chandigarh Institute Of Hotel Management And Catering,Chandigarh,Hotel-Management,654,670,8.3,8.8,8.3,7.9,8.9,8.7,7
"Chitkara School Of Hospitality -[Csh], Chandigarh",Chandigarh,Hotel-Management,654,670,8.4,8.7,7,9,8.3,8.7,8.5
Hotel & Catering Management Institute,Chandigarh,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Panjab University,Chandigarh,Hotel-Management,654,670,7.7,8.2,7.7,8,7.7,6.5,8.2
"Iitt Institutions, Chandigarh",Chandigarh,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Indira Gandhi Institute Of Aeronautics,Chandigarh,Hotel-Management,654,670,8.8,8.2,7.4,8.2,8,7.5,8.1
"Uei Global, Chandigarh",Chandigarh,Hotel-Management,654,670,8.3,8.2,8.3,8.3,8.5,8.5,8.2
Swami Vivekanand Group Of Institutes,Chandigarh,Hotel-Management,654,670,8.5,9,7.8,8.2,9,8.1,8.1
Institute Of Hotel Management Catering Technology And Applied Nutrition,Goa,Hotel-Management,654,670,8.2,7.9,7.5,8.3,8.5,8.5,8.7
"Ann Institute Of Hotel Management And Catering Technology, North Goa",Goa,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Goa College Of Hospitality And Culinary Education , North Goa",Goa,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Guardian Angel Institute Of Hotel Management And Catering Technology,Goa,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"S. S. Dempo College Of Commerce And Economics, Panji",Goa,Hotel-Management,654,670,6.6,7.3,4.8,6.8,7.5,6.3,7
Enviroskills Academy,Goa,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
International Institute Of Hotel Management,Goa,Hotel-Management,654,670,8.7,8.5,8.5,8.9,8.5,9.1,8.6
"Arunodaya University, Itanagar",Arunachal Pradesh,Hotel-Management,654,670,8.4,9,8.5,8.2,9,7.5,7.9
Himalayan University,Arunachal Pradesh,Hotel-Management,654,670,8.6,8.6,8,8.9,9.1,8.1,9
Apex Professional University,Arunachal Pradesh,Hotel-Management,654,670,7.4,7.5,7.5,7.5,7.5,7.5,7
Arunachal University Of Studies,Arunachal Pradesh,Hotel-Management,654,670,8.3,8.7,7.9,8.4,8.1,8.2,8.4
North East Frontier Technical University,Arunachal Pradesh,Hotel-Management,654,670,8.3,9,7.6,8.5,8.2,8.7,8
Venkateshwara Open University,Arunachal Pradesh,Hotel-Management,654,670,7.9,8.3,7.3,8.5,7.5,7.8,8.2
Rajiv Gandhi Government Polytechnic,Arunachal Pradesh,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"The Global University, Itanagar",Arunachal Pradesh,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Cmj University, Ri-Bhoi",Meghalaya,Hotel-Management,654,670,8.3,8.8,7.8,8.5,7.8,8.2,8.6
Mahatma Gandhi University,Meghalaya,Hotel-Management,654,670,8.1,9,7,9,9,6.3,8.4
William Carey University,Meghalaya,Hotel-Management,654,670,8.5,9.2,8.4,8.4,8.2,8.1,8.6
"Institute Of Hotel Management Catering Technology And Applied Nutrition, Shillong",Meghalaya,Hotel-Management,654,670,8.1,8,7.5,8.3,8.5,8.4,8.1
"Icfai University, Dimapur",Nagaland,Hotel-Management,654,670,7.4,7.1,7.1,7.8,8.2,7,7.3
The Global Open University,Nagaland,Hotel-Management,654,670,7.8,8.9,7.3,8.4,7.6,7.3,7.4
Pondicherry Institute Of Hotel Management & Catering Technology,Puducherry,Hotel-Management,654,670,7.6,8,7.5,8,7.5,7.5,7
Achariya School Tourism And Hotel Management,Puducherry,Hotel-Management,654,670,9.3,8.2,7.4,8.2,8,7.5,8.1
"Icfai University, Gangtok",Sikkim,Hotel-Management,654,670,6.8,6.7,6.8,7,6.7,7,6.6
"Institute Of Hotel Management, Gangtok",Sikkim,Hotel-Management,654,670,7.7,8,7,8,8,8,7
"Bir Tikendrajit University, Imphal",Manipur,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Dr. B R Ambedkar Institute Of Technology, Port Blair",Andaman,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Institute Of Hotel Management And Catering Technology,Dadra,Hotel-Management,654,670,7.7,7,7,8.2,8.5,8,7.4
