College_Name,State,Stream,UG_fee,PG_fee,Rating,Academic,Accommodation,Faculty,Infrastructure,Placement,Social_Life
Christian Medical College,Tamil Nadu,Medical,654,670,9,9.3,8.4,9.3,9.3,9.2,8.7
Sri Ramachandra Institute Of Higher Education And,Tamil Nadu,Medical,654,670,8.5,8.5,7.8,8.7,9.1,7.9,8.7
Srm Institute Of Technology,Tamil Nadu,Medical,654,670,8,8,7.1,7.6,8.7,8.2,8.6
"Saveetha Medical College, Chennai",Tamil Nadu,Medical,654,670,8.8,9,8.4,8.8,9,8.6,8.7
Annamalai University,Tamil Nadu,Medical,654,670,7.4,8.1,6.7,8,7.9,6.5,7.2
Madras Medical College,Tamil Nadu,Medical,654,670,7,7.2,6,7.7,7.2,6.8,7
Psg Institute Of Medical Sciences And Research,Tamil Nadu,Medical,654,670,8.2,8.9,7.9,8.7,8.4,7.9,7.1
"Sri Ramachandra Medical College, Chennai",Tamil Nadu,Medical,654,670,8.5,8.5,8.5,8.6,8.8,8.2,8.2
"College Of Engineering, Anna University",Tamil Nadu,Medical,654,670,8.4,8.7,7.7,8.1,8.7,8.3,8.7
Madras Christian College,Tamil Nadu,Medical,654,670,8.6,8.5,7.9,8.6,8.7,8.4,9.2
Women'S Christian College,Tamil Nadu,Medical,654,670,8.7,9,7.9,8.8,9.1,8.5,8.9
"Saveetha Dental College & Hospital, Chennai",Tamil Nadu,Medical,654,670,7.9,7.7,7,8.8,7.3,8.5,8
Bishop Heber College,Tamil Nadu,Medical,654,670,8.3,8.5,7.8,8.2,8.9,8.1,8.4
Dr. N.G.P. Arts And Science College,Tamil Nadu,Medical,654,670,7.6,7.8,7.1,7.5,8.4,7.7,7
Anna University,Tamil Nadu,Medical,654,670,7.7,8,7.2,7.6,8.1,7.7,7.8
"Lady Doak College, Madurai",Tamil Nadu,Medical,654,670,8.4,9.1,7.2,8.7,8.6,8.4,8.2
Sree Balaji Medical College And Hospital,Tamil Nadu,Medical,654,670,8.6,8.9,8.3,9.1,8.1,8.9,8.5
"Holy Cross College (Autonomous), Tiruchirappalli",Tamil Nadu,Medical,654,670,8.7,9.3,8.4,9,9.1,7.9,8.7
"Vels Institute Of Science, Technology & Advanced",Tamil Nadu,Medical,654,670,8.1,8.4,7.5,8.4,8.1,7.8,8.3
Sri Chandrasekharendra Saraswathi Viswa Mahavidyalaya,Tamil Nadu,Medical,654,670,7.2,7.7,6.4,7.6,7.6,6.6,7.3
Hindustan Institute Of Technology And Science,Tamil Nadu,Medical,654,670,7.6,7.8,6.9,7.8,7.9,6.9,8
"Mohamed Sathak College Of Arts And Science,",Tamil Nadu,Medical,654,670,7.9,8,7.9,8.3,7.7,7.3,8
"Dr. M.G.R. Educational And Research Institute, Chennai",Tamil Nadu,Medical,654,670,7.4,7.6,7.4,7.1,7.8,6.8,7.5
"Hindusthan College Of Arts And Science- [Hicas],",Tamil Nadu,Medical,654,670,7.5,7.7,6.5,7.4,8.4,7.5,7.3
"Alagappa University, Karaikudi",Tamil Nadu,Medical,654,670,8.5,8.9,7.9,8.9,8.4,8.2,8.4
Avinashilingam Institute For Home Science And Higher,Tamil Nadu,Medical,654,670,7.9,8.3,6.9,8.3,8.3,7.7,8
Bharathiar University,Tamil Nadu,Medical,654,670,7.8,8,7.6,8.1,7.7,7.5,7.9
Bharath University,Tamil Nadu,Medical,654,670,7.6,7.9,7.1,8.1,7.6,7.8,7
Vinayaka Missions University,Tamil Nadu,Medical,654,670,8,8.2,7.2,8.7,7.6,7.8,8.4
All India Institute Of Management Studies,Tamil Nadu,Medical,654,670,9.3,9.3,9.7,9,9.3,9.3,9
Dr Dy Patil Vidyapeeth,Maharashtra,Medical,654,670,8.4,8.9,8.4,8.4,8.6,7.3,9
Armed Forces Medical College,Maharashtra,Medical,654,670,9.7,9.4,9.7,9.7,9.6,9.9,9.9
Grant Medical College And Sir J. J.,Maharashtra,Medical,654,670,8.8,8.5,8.2,8.4,9.1,9.1,9.7
Seth Gs Medical College,Maharashtra,Medical,654,670,8,8.8,6.7,7.6,8,8.2,8.4
Mahatma Gandhi Institute Of Medical Sciences,Maharashtra,Medical,654,670,8.1,8.7,7.9,7.9,7.7,8.6,7.5
"Lokmanya Tilak Municipal Medical College-[Ltmmc], Mumbai",Maharashtra,Medical,654,670,7.2,8.2,5,7.7,6.3,8.3,7.7
Byramjee Jeejeebhoy Government Medical College,Maharashtra,Medical,654,670,8.2,8.2,7.4,8.5,7.8,8.4,8.8
K.J. Somaiya Medical College & Research Centre,Maharashtra,Medical,654,670,7.6,8.3,6.5,8.6,6,8.8,7.6
Dr Dy Patil Medical College Hospital And,Maharashtra,Medical,654,670,7.6,7.9,6.6,7.6,7.9,7.5,8
"Government Medical College And Hospital, Aurangabad",Maharashtra,Medical,654,670,8.1,8.8,7.4,8.4,7.6,8.6,7.7
"Government Medical College, Latur",Maharashtra,Medical,654,670,7.9,7.5,7.5,8.2,7.5,8.7,7.8
"Mgm Medical College, Navi Mumbai",Maharashtra,Medical,654,670,7.2,7.8,6,7.7,7,7.5,7
"D Y Patil Medical College, Kolhapur",Maharashtra,Medical,654,670,6.7,7,5.6,7.4,6.4,6.6,7
"St. Xavier'S College, Mumbai",Maharashtra,Medical,654,670,8.2,8.7,7.3,8.3,8.8,7.6,8.7
"Shailesh J. Mehta School Of Management, Iit",Maharashtra,Medical,654,670,8,8.3,7.9,8.5,8.5,8.4,6.6
Savitribai Phule Pune University,Maharashtra,Medical,654,670,7.6,8.1,7.1,7.9,7.9,6.8,7.5
"Dy Patil University, Navi Mumbai",Maharashtra,Medical,654,670,7.5,7.3,7.1,7.7,7.5,7.4,7.8
Narsee Monjee Institute Of Management Studies,Maharashtra,Medical,654,670,8.1,8.4,7.6,8.5,8.1,7.9,8.2
Mumbai University,Maharashtra,Medical,654,670,7.2,7.6,6.5,7.9,7.4,6.6,7
Maharashtra Institute Of Medical Education And Research,Maharashtra,Medical,654,670,8.1,8.8,8.3,8,8.5,7.6,7.5
Smt Kashibai Navale Medical College And General,Maharashtra,Medical,654,670,7.2,7.4,6.4,8,7.6,7,7
Rashtrasant Tukadoji Maharaj Nagpur University,Maharashtra,Medical,654,670,7.5,8,7.2,7.7,7.9,6.9,7.4
Dr. Vithalrao Vikhe Patil Foundation'S Medical College,Maharashtra,Medical,654,670,8.3,8.5,7.4,8.6,9.4,8.3,7.4
Bharati Vidyapeeth Deemed University,Maharashtra,Medical,654,670,7.8,8.1,6.8,7.9,8.1,7.7,8.2
"Yashwantrao Chavan Maharashtra Open University- [Ycmou], Nashik",Maharashtra,Medical,654,670,7.4,8.5,6.3,7.6,7.9,7.5,6.4
Krishna Institute Of Medical Sciences University,Maharashtra,Medical,654,670,8.1,8.4,7,7.8,9.1,8.2,8.3
Indira Gandhi Government Medical College & Hospital,Maharashtra,Medical,654,670,8,8.9,8.1,8,7.5,8.3,7.4
Shivaji University,Maharashtra,Medical,654,670,7.6,7.9,7.2,8.1,8.1,6.3,8
Mit World Peace University,Maharashtra,Medical,654,670,8,8.1,7,8,8.5,7.7,8.4
Tata Institute Of Social Sciences,Maharashtra,Medical,654,670,8.6,9,8.1,8.9,8.6,8.4,8.6
Sanjay Gandhi Postgraduate Institute Of Medical Sciences,Uttar Pradesh,Medical,654,670,7.5,7,6.2,8.2,8.2,7.8,7.8
Banaras Hindu University,Uttar Pradesh,Medical,654,670,8.3,8.7,8.1,8.4,8.8,7.2,8.6
King George'S Medical University,Uttar Pradesh,Medical,654,670,8.9,9.3,8.2,9.1,9.4,9.1,8.4
Aligarh Muslim University,Uttar Pradesh,Medical,654,670,8.3,8.8,7.9,8.5,8.8,7.2,8.6
"Era'S Lucknow Medical College And Hospital, Lucknow",Uttar Pradesh,Medical,654,670,7,7.7,6.2,7.5,7.7,7,5.8
Institute Of Medical Sciences,Uttar Pradesh,Medical,654,670,8.6,9.2,7.5,8.9,8.2,9.2,8.4
Shri Ram Murti Smarak Institute Of Medical,Uttar Pradesh,Medical,654,670,5.7,6,3,7,6,6,6
Jawahar Lal Nehru Medical College,Uttar Pradesh,Medical,654,670,8.4,9.1,8,8.8,8.5,9,7
"Amity University, Noida",Uttar Pradesh,Medical,654,670,8.2,8,7.9,8.1,8.9,7.6,8.7
"Amity University, Lucknow",Uttar Pradesh,Medical,654,670,8.1,8,7.6,8.1,8.8,7.1,8.8
Baba Raghav Das Medical College,Uttar Pradesh,Medical,654,670,8.4,8.6,7.7,8.3,8.5,8.7,8.3
Sam Higginbottom University Of Agriculture Technology And,Uttar Pradesh,Medical,654,670,7.2,7.6,6.6,7.5,7.5,6,7.9
Ewing Christian College,Uttar Pradesh,Medical,654,670,7,8.2,5.7,7.9,7.5,5.1,7.8
Teerthanker Mahaveer University,Uttar Pradesh,Medical,654,670,8.1,8.3,7.6,8.2,8.7,7.3,8.3
Mangalayatan University,Uttar Pradesh,Medical,654,670,7.9,7.8,7.8,8.2,8.4,7.1,8.1
Institute Of Technology And Science,Uttar Pradesh,Medical,654,670,8.2,8.6,7.5,8.3,8.6,7.9,8.1
Dav College,Uttar Pradesh,Medical,654,670,6.7,7.5,5.6,7.3,7,5.8,7.1
"Teerthanker Mahaveer University, College Of Architecture",Uttar Pradesh,Medical,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Chhatrapati Shahu Ji Maharaj University,Uttar Pradesh,Medical,654,670,7.1,7.2,6.6,7.5,8,5.8,7.7
University Of Lucknow,Uttar Pradesh,Medical,654,670,7.4,7.9,7,7.8,7.7,6.1,7.6
Narendra Deva University Of Agriculture And Technology,Uttar Pradesh,Medical,654,670,7.1,7.4,7.1,7.9,7.1,6.2,7
J.S. University,Uttar Pradesh,Medical,654,670,8.5,8.5,7.8,8.7,9,8.2,8.6
Institute Of Applied Medicines And Research,Uttar Pradesh,Medical,654,670,9.6,8.2,7.4,8.2,8,7.5,8.1
Sharda University,Uttar Pradesh,Medical,654,670,7.9,7.7,7.6,7.9,8.6,6.9,8.6
Galgotias University,Uttar Pradesh,Medical,654,670,7.6,7.9,6.9,7.9,7.5,7.7,7.8
Annie Besant College Of Engineering And Management,Uttar Pradesh,Medical,654,670,7,8,6,7,9,7,5
"Rama University, Kanpur",Uttar Pradesh,Medical,654,670,6.7,6.6,6.1,7.3,6.5,6.6,7.1
"Integral University, Lucknow",Uttar Pradesh,Medical,654,670,7.4,7.6,7.3,7.4,8,6.5,7.4
"Gla University, Mathura",Uttar Pradesh,Medical,654,670,8.2,8.2,7.9,8.3,8.3,8.2,8.1
Sanskriti University,Uttar Pradesh,Medical,654,670,7,7.2,6.7,7,7.5,6.9,6.8
All India Institute Of Medical Sciences,Delhi Ncr,Medical,654,670,8.7,9,8,9.1,9,8.2,8.8
Institute Of Liver And Biliary Sciences,Delhi Ncr,Medical,654,670,8.8,9.4,9,8.8,9.1,8.2,8.5
Maulana Azad Medical College,Delhi Ncr,Medical,654,670,8.8,9.4,8,9.1,8.6,9.1,8.8
"Jamia Hamdard University, New Delhi",Delhi Ncr,Medical,654,670,7.5,8.1,7.3,7.8,8.1,6.5,7.4
Vardhman Mahavir Medical College,Delhi Ncr,Medical,654,670,8.9,8.6,8.8,9.4,8.6,9.7,8
University College Of Medical Sciences,Delhi Ncr,Medical,654,670,8.7,8.8,8.2,9,8.5,9.2,8.5
Lady Hardinge Medical College,Delhi Ncr,Medical,654,670,8.4,8.7,7.8,8.8,8.2,8.6,8
Army College Of Medical Science,Delhi Ncr,Medical,654,670,8.5,8.5,7.9,8.8,8.6,8.7,8.4
Pt Bhagwat Dayal Sharma Post Graduate Institute,Delhi Ncr,Medical,654,670,7.5,8.4,7.5,8.1,7.5,7.6,6.1
Jawaharlal Nehru University,Delhi Ncr,Medical,654,670,8.5,9,8.2,9,8.7,7.2,9.1
"Jamia Millia Islamia University-[Jmi], New Delhi",Delhi Ncr,Medical,654,670,8,8.4,7.6,8.3,8.4,7.2,8.2
Guru Gobind Singh Indraprastha University,Delhi Ncr,Medical,654,670,7.8,8.1,7.5,8,8.1,6.9,8.1
Delhi University,Delhi Ncr,Medical,654,670,7.9,8.4,7.4,8.4,7.9,7.2,8.3
Maharshi Dayanand University,Delhi Ncr,Medical,654,670,7.8,8,7.7,8,8.4,6.6,8
"Amity University, Noida",Delhi Ncr,Medical,654,670,8.2,8,7.9,8.1,8.9,7.6,8.7
Hamdard Institute Of Medical Sciences And Research,Delhi Ncr,Medical,654,670,8.6,8.6,8.1,8.8,8.7,8.6,8.8
Apeejay Stya University,Delhi Ncr,Medical,654,670,7.9,8.2,7.5,7.9,7.5,7.7,8.3
Indira Gandhi National Open University,Delhi Ncr,Medical,654,670,7.1,7.7,5.7,8.1,7.3,6.3,7.3
Institute Of Technology And Science,Delhi Ncr,Medical,654,670,8.2,8.6,7.5,8.3,8.6,7.9,8.1
"Ashoka University, Sonepat",Delhi Ncr,Medical,654,670,8.6,8.6,8.6,8.9,8.7,8.3,8.5
"Gurugram University, Gurgaon",Delhi Ncr,Medical,654,670,8.2,8.6,7.4,8.4,8.6,8,8.1
Institute Of Applied Medicines And Research,Delhi Ncr,Medical,654,670,9.6,8.2,7.4,8.2,8,7.5,8.1
Sharda University,Delhi Ncr,Medical,654,670,7.9,7.7,7.6,7.9,8.6,6.9,8.6
Galgotias University,Delhi Ncr,Medical,654,670,7.6,7.9,6.9,7.9,7.5,7.7,7.8
"Amity University, Gurgaon",Delhi Ncr,Medical,654,670,7.7,7.8,7.1,7.6,8.6,7.1,8.1
Delhi Pharmaceutical Sciences And Research University,Delhi Ncr,Medical,654,670,9,9.6,8.8,8.8,9.4,8.6,8.8
Manav Rachna International Institute Of Research And,Delhi Ncr,Medical,654,670,7.5,7.4,7.3,7.5,8.3,6.6,7.6
"Starex University, Gurgaon",Delhi Ncr,Medical,654,670,8.8,9.1,9.1,8.7,8.6,8.5,8.7
Sunrise University,Delhi Ncr,Medical,654,670,8.1,8.1,7.3,8.7,8.1,7.9,8.4
"Nehru Homeopathic Medical College & Hospital, New",Delhi Ncr,Medical,654,670,7.1,8.5,5.8,8.5,7.6,5.1,7.3
Sri Venkateswara Institute Of Medical Sciences,Andhra Pradesh,Medical,654,670,7.8,8.2,7.9,8.1,7.5,7.5,7.5
Maharajah'S Institute Of Medical Sciences,Andhra Pradesh,Medical,654,670,8,8.6,7.2,8.7,8.3,7.4,8
Konaseema Institute Of Medical Sciences & Research,Andhra Pradesh,Medical,654,670,7.9,8,7.2,8,8.2,7.8,8.4
Pes Institute Of Medical Sciences And Research,Andhra Pradesh,Medical,654,670,7.9,8.3,6.5,8.4,8.4,7.6,8.3
Dr. Pinnamaneni Siddhartha Institute Of Medical Sciences,Andhra Pradesh,Medical,654,670,6.3,7,6,6,7,6,6
"Guntur Medical College, Guntur",Andhra Pradesh,Medical,654,670,8,8.3,7.4,8.3,7.3,8.5,8
Alluri Sitarama Raju Academy Of Medical Sciences,Andhra Pradesh,Medical,654,670,9.1,9.3,8.7,9.3,9.3,9,9
"Great Eastern Medical School And Hospital, Srikakulam",Andhra Pradesh,Medical,654,670,7,8.3,6.7,6,8.7,5.7,6.3
"Gitam, Visakhapatnam",Andhra Pradesh,Medical,654,670,8.3,8.3,8,8.1,8.8,8.1,8.5
Acharya Nagarjuna University,Andhra Pradesh,Medical,654,670,7.3,7.7,7,7.2,8,5.7,8.2
Centurion University Of Technology And Management,Andhra Pradesh,Medical,654,670,7.8,8,7.2,8.3,7.6,7.4,8.3
"Risali Institute Of Management, Visakhapatnam",Andhra Pradesh,Medical,654,670,8.4,8.2,8.3,8.3,8.8,8.4,8.4
Alwar School Of Business,Andhra Pradesh,Medical,654,670,8,8,8,8,8,6.8,9
Dantuluri Narayana Raju College,Andhra Pradesh,Medical,654,670,8.5,8.5,8.3,8.7,9.2,6.7,9.3
Government Degree College (Men),Andhra Pradesh,Medical,654,670,7.8,8.5,5.5,8.2,8,7.5,8.1
"Govt Degree College Women, Srikakulam",Andhra Pradesh,Medical,654,670,8.5,9,8,8.2,8,7.5,8.1
Sri Padmavati Mahila Visvavidyalayam,Andhra Pradesh,Medical,654,670,7.6,8.3,7.4,7.8,7.5,6.2,8.1
Gitam Institute Of Pharmacy,Andhra Pradesh,Medical,654,670,6.2,7,4,7,7,4,8
"Gsl Medical College And General Hospital, Rajahmundhry",Andhra Pradesh,Medical,654,670,7.9,8.1,6.8,8,8.2,8.2,8.3
"Fathima Institute Of Medical Sciences, Kadapa",Andhra Pradesh,Medical,654,670,8.2,8,8,7.5,8.3,9,8.5
"Katuri Medical College And Hospital, Guntur",Andhra Pradesh,Medical,654,670,8.4,8.6,7.9,8.5,8.7,8.3,8.6
Kurnool Medical College,Andhra Pradesh,Medical,654,670,7.9,8.1,8.4,7.9,7.2,8.4,7.6
Nri Medical College,Andhra Pradesh,Medical,654,670,8.4,8.7,7.3,8.8,8.4,8.8,8.3
"Narayana Medical College And Hospital, Nellore",Andhra Pradesh,Medical,654,670,8.2,8.6,7.9,7.8,9.3,7.4,7.9
"Siddhartha Medical College, Vijayawada",Andhra Pradesh,Medical,654,670,7.4,7.7,6.8,7.7,7,7.8,7.2
"Swatantra Institute Of Physiotherapy And Rehabilitation, Rajahmundhry",Andhra Pradesh,Medical,654,670,9.3,8.2,7.4,8.2,8,7.5,8.1
Thammineni Institute Of Medical Science,Andhra Pradesh,Medical,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Narayana Nursing Institution,Andhra Pradesh,Medical,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Bhagavantham Gupta Bangaru Seshavatharam Women'S College,Andhra Pradesh,Medical,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Andhra University,Andhra Pradesh,Medical,654,670,7.9,8.3,7.1,8.3,7.9,7.4,8.1
Kasturba Medical College,Karnataka,Medical,654,670,9,9,8.1,9,9.5,8.9,9.3
"St John'S Medical College, Bangalore",Karnataka,Medical,654,670,8.6,8.2,8.8,8.3,9.2,8.5,8.6
Kasturba Medical College,Karnataka,Medical,654,670,8.5,9.2,8.2,9.1,8.1,8.2,8.3
Jss Medical College And Hospital,Karnataka,Medical,654,670,7.9,8.4,7.1,8.3,8.4,8,7
"Ramaiah Medical College, Bangalore",Karnataka,Medical,654,670,8.8,9.3,7.9,9.4,9.3,8.6,8.1
Bangalore Medical College And Research Institute,Karnataka,Medical,654,670,8.4,8.6,7.7,8.2,7.9,9.3,8.5
Ks Hegde Medical Academy,Karnataka,Medical,654,670,8.6,9,8.4,9.6,8.4,8.2,8.2
Belagavi Institute Of Medical Sciences,Karnataka,Medical,654,670,8.6,9.1,8,9,7.4,9.8,8
"Jawaharlal Nehru Medical College, Belagavi",Karnataka,Medical,654,670,8,8.6,7.3,8.3,8.5,7.6,7.9
Manipal College Of Dental Sciences,Karnataka,Medical,654,670,8.7,9,7.2,9.1,9.4,8.2,9.3
Manipal Academy Of Higher Education,Karnataka,Medical,654,670,8.4,8.5,8.2,8.6,8.8,7.8,8.4
"Jss Academy Of Higher Education & Research,",Karnataka,Medical,654,670,8.2,8.3,7.5,8.6,8.5,8,8
Yenepoya Dental College,Karnataka,Medical,654,670,7.4,8,6.2,7.8,7.8,7.2,7.6
"The Oxford College Of Business Management, Bangalore",Karnataka,Medical,654,670,6.6,7,6.2,7.8,7,5.8,5.9
Dayananda Sagar University,Karnataka,Medical,654,670,7.3,7.7,6.3,8,7.7,7.6,6.7
Garden City University,Karnataka,Medical,654,670,7.8,7.7,7.5,7.8,8.2,7.3,8.5
Indian Institute Of Science,Karnataka,Medical,654,670,9,9.6,8.5,9.4,9.5,8.4,8.4
Jain University,Karnataka,Medical,654,670,7.8,7.9,7.2,7.9,7.6,7.9,8
"Reva University, Bangalore",Karnataka,Medical,654,670,8.4,8.3,8.1,8.3,9.3,7.8,8.4
"Kle University, Belgaum",Karnataka,Medical,654,670,7.2,7.4,7,7.6,7.9,6.1,7.4
"Yenepoya University, Mangalore",Karnataka,Medical,654,670,7.8,8.3,6.9,8.2,8.6,7.6,6.9
Nitte University,Karnataka,Medical,654,670,7.6,7.1,7.1,7.8,7.8,7.8,7.8
"Srinivas University, Mangalore",Karnataka,Medical,654,670,8.2,8.7,7.1,8.6,8.2,8.1,8.7
Adichunchanagiri University,Karnataka,Medical,654,670,7.5,7.3,6.7,8.2,7.7,7.6,7.7
"Blde University, Bijapur",Karnataka,Medical,654,670,8.1,8.3,7.8,8.4,8.1,7.7,8.1
M.S. Ramaiah University Of Applied Sciences,Karnataka,Medical,654,670,7.6,8.2,6.3,8.2,7.9,7.2,7.8
"Krupanidhi Group Of Institutions, Bangalore",Karnataka,Medical,654,670,8.7,8.8,8.2,8.8,8.9,8.8,8.9
Dayananda Sagar Institutions,Karnataka,Medical,654,670,7.8,7.8,7.3,7.6,8.8,7.3,7.7
Institute Of Clinical Research,Karnataka,Medical,654,670,8.6,9,8.3,9,8.7,8.7,8
"Oxford Medical College Hospital And Research Centre,",Karnataka,Medical,654,670,7.6,8.3,5.3,8.7,7,7.3,8.7
Osmania Medical College,Telangana,Medical,654,670,8.4,8.6,7.6,8.6,7.8,9.1,8.5
"Gandhi Medical College, Secunderabad",Telangana,Medical,654,670,7.3,7.9,7.6,7.7,7,6.9,6.7
University Of Hyderabad,Telangana,Medical,654,670,8.4,8.7,7.6,8.5,9,7.5,8.8
"Svs Medical College, Mahabub Nagar",Telangana,Medical,654,670,8.1,8.2,8,8.7,7.6,8.1,7.8
"Dr Vrk Women'S Medical College, Hyderabad",Telangana,Medical,654,670,7.7,8,7,8,8,7,8
Bhaskar Medical College,Telangana,Medical,654,670,7.9,8.1,7.1,8.3,7.9,7.8,7.9
Osmania University College For Women,Telangana,Medical,654,670,8.2,8,8.4,8.7,8.5,6.5,9
Osmania University,Telangana,Medical,654,670,7.9,8.3,7.5,8,8,7.7,7.9
Kohinoor Technical Institute,Telangana,Medical,654,670,6.7,7,7.4,8.2,6,7,8.1
Indian Institute Of Public Health,Telangana,Medical,654,670,6.7,5.8,5.6,7.4,6.7,7.7,7
Dr Cc Mattei Electro Homoeopathic Alternative Medical,Telangana,Medical,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Sri Sai College Of Dental Surgery, Hyderabad",Telangana,Medical,654,670,8,8.3,7.8,8,8,7.8,8
"Apollo Physiotherapy College, Hyderabad",Telangana,Medical,654,670,8.6,8.2,7.4,8.2,8,7.5,8.1
Chalmeda Anand Rao Institute Of Medical Sciences,Telangana,Medical,654,670,6.8,7.8,6.5,7,7,6.6,5.8
"Deccan College Of Medical Sciences, Hyderabad",Telangana,Medical,654,670,7.7,7.5,7,8.1,7.8,7.9,7.7
"Kamineni Institute Of Medical Sciences, Nalgonda",Telangana,Medical,654,670,7.7,8.5,7.3,8.2,8,6.8,7.1
Lv Prasad Eye Institute,Telangana,Medical,654,670,8.3,8.2,7.8,8.7,8.4,8.8,7.9
"Mamata Medical College, Khammam",Telangana,Medical,654,670,7.8,7.8,7.1,8.2,8.1,7.8,7.8
Mediciti Institute Of Medical Sciences,Telangana,Medical,654,670,7.1,7.8,6,7.3,7,7.5,7.2
"Mamata Nursing College, Khammam",Telangana,Medical,654,670,6.3,7.5,6.5,7,6,5,5.5
Nizam'S Institute Of Medical Sciences,Telangana,Medical,654,670,8.5,9.2,8.2,8.6,8.4,8.1,8.3
Kakatiya Medical College,Telangana,Medical,654,670,7.7,7.6,7,7.9,7.1,7.9,8.7
Shadan Institute Of Medical Sciences,Telangana,Medical,654,670,7.9,8.1,7.4,8.4,7.8,7.6,7.8
Apollo Institute Of Medical Science & Research,Telangana,Medical,654,670,6.7,7.2,6.3,8.4,8,5.5,5
"Esic Medical College, Hyderabad",Telangana,Medical,654,670,8.2,8.7,8.2,8.3,8.4,8.3,7.5
"Malla Reddy Institute Of Medical Sciences-[Mrims], Hyderabad",Telangana,Medical,654,670,8.7,9,8.1,9.1,8.7,8.6,8.7
Sri Raja Rajeshwara Government Arts & Science,Telangana,Medical,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Kaloji Narayana Rao University Of Health Sciences,",Telangana,Medical,654,670,8.3,8.8,8,8.4,8.7,8,8.1
"Government Medical College, Mahabub Nagar",Telangana,Medical,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Malla Reddy University,Telangana,Medical,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Sri Aurobindo Institute Of Medical Sciences,Madhya Pradesh,Medical,654,670,7.8,8.7,6.9,8.2,8.7,8.1,6.2
Rabindranath Tagore University,Madhya Pradesh,Medical,654,670,7.7,8,7.4,7.8,8.6,6.4,7.8
"Rajeev Gandhi College, Bhopal",Madhya Pradesh,Medical,654,670,6.7,7,5.9,7.3,7.1,5.6,7.2
Institute For Excellence In Higher Education,Madhya Pradesh,Medical,654,670,7.2,7.9,6.5,7.9,7,6.7,7.4
Government M L B Girls Pg College,Madhya Pradesh,Medical,654,670,6.9,7.1,6.5,7.4,6.5,5.8,7.8
"Devi Ahilya Vishwavidyalaya, Indore",Madhya Pradesh,Medical,654,670,7.5,8,6.5,7.8,7.5,7,7.9
Barkatullah University,Madhya Pradesh,Medical,654,670,6.9,7.3,6.1,7.4,6.9,6,7.5
Atal Bihari Vajpayee Hindi Vishwavidyalaya,Madhya Pradesh,Medical,654,670,7.7,8.3,6.3,8.7,7.3,7.8,7.9
"Career College, Bhopal",Madhya Pradesh,Medical,654,670,8.3,8.4,7.6,8.7,8.3,8.4,8.3
"Rkdf University, Bhopal",Madhya Pradesh,Medical,654,670,7.6,8,7,7.8,8,6.5,8.2
Lnct University,Madhya Pradesh,Medical,654,670,9,9,8.8,9.3,8.8,8.9,8.9
Sardar Patel University,Madhya Pradesh,Medical,654,670,7.9,7.9,7.4,8.4,8,7.7,8
Shri Krishna University,Madhya Pradesh,Medical,654,670,8.1,8.1,7.4,8.3,8.5,8,8
Aks University,Madhya Pradesh,Medical,654,670,7.3,7.8,5.9,8.2,7.6,6.9,7.4
"Itm University, Gwalior",Madhya Pradesh,Medical,654,670,7.6,7.9,7,7.6,8.1,7.2,8
"People'S University, Bhopal",Madhya Pradesh,Medical,654,670,7,6.7,6.6,7.5,7.2,6.6,7.4
"Swami Vivekanand University, Sagar",Madhya Pradesh,Medical,654,670,6.3,6.9,5,7,6.4,5.6,6.6
Sarvepalli Radhakrishnan University,Madhya Pradesh,Medical,654,670,7.4,7.9,6.3,7.8,7.1,7.4,8.1
"Malwanchal University, Indore",Madhya Pradesh,Medical,654,670,7.4,7.7,7.3,7.3,7.3,7.7,7
"Ies University, Bhopal",Madhya Pradesh,Medical,654,670,7.3,8,4,8.1,7,7.9,9
Vikrant Group Of Institutions,Madhya Pradesh,Medical,654,670,9,9.4,8.5,9.1,9.6,8.7,8.9
"Vism Group Of Studies, Gwalior",Madhya Pradesh,Medical,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
P.K. University,Madhya Pradesh,Medical,654,670,9.3,8.2,7.4,8.2,8,7.5,8.1
"Mansarovar Group Of Institutions, Bhopal",Madhya Pradesh,Medical,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Dr. C.V. Raman University,Madhya Pradesh,Medical,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Lnct Group Of Colleges -[Lnct], Bhopal",Madhya Pradesh,Medical,654,670,7.7,7.8,7,7.8,7.8,8,7.6
Shri Ramnath Singh Group Of Colleges,Madhya Pradesh,Medical,654,670,5.4,7,4.5,7.5,6.5,3,4
"Nri Vidyadayini Institute Of Science, Management, And",Madhya Pradesh,Medical,654,670,7.2,7.8,6.5,7.3,7.8,6.5,7.3
Mansarovar Global University,Madhya Pradesh,Medical,654,670,7.6,7.8,6.3,7.3,8.5,8,7.7
